submit_id,hold_d
IDX00211,123.10724
IDX00212,169.0176
IDX00213,44.95761
IDX00214,58.93961
IDX00215,113.72073
IDX00216,107.6798
IDX00217,78.92283
IDX00218,119.982704
IDX00219,84.93907
IDX00220,8.003714
IDX00221,832.99646
IDX00222,80.37727
IDX00223,1.9909286
IDX00224,28.014202
IDX00225,51.923374
IDX00226,5.0002975
IDX00227,4.993025
IDX00228,884.8272
IDX00229,153.18095
IDX00230,338.7642
IDX00231,40.505505
IDX00232,950.9985
IDX00233,255.3974
IDX00234,81.1
IDX00235,114.637314
IDX00236,608.8199
IDX00237,30.52194
IDX00238,129.08708
IDX00239,114.88168
IDX00240,107.811
IDX00241,613.163
IDX00242,649.77606
IDX00243,206.99776
IDX00244,84.88876
IDX00245,182.18689
IDX00246,89.81607
IDX00247,145.21204
IDX00248,81.198204
IDX00249,65.10325
IDX00250,51.95031
IDX00251,174.81439
IDX00252,51.972206
IDX00253,27.990015
IDX00254,10.43911
IDX00255,4.996926
IDX00256,131.84645
IDX00257,17.952137
IDX00258,13.484305
IDX00259,954.78467
IDX00260,555.67944
IDX00261,207.16881
IDX00262,8.995224
IDX00263,1138.7516
IDX00264,173.87653
IDX00265,11.995314
IDX00266,1140.5345
IDX00267,78.9462
IDX00268,17.987587
IDX00269,100.753365
IDX00270,111.20038
IDX00271,951.0366
IDX00272,1140.73
IDX00273,1139.9365
IDX00274,1143.0782
IDX00275,942.91144
IDX00276,1139.2572
IDX00277,1136.6573
IDX00278,767.922
IDX00279,942.89386
IDX00280,1140.4279
IDX00281,1141.1754
IDX00282,1142.9752
IDX00283,14.975548
IDX00284,23.48808
IDX00285,3.4104404
IDX00286,13.405392
IDX00287,22.036852
IDX00288,338.2342
IDX00289,9.01714
IDX00290,46.500507
IDX00291,10.446457
IDX00292,34.981663
IDX00293,28.998299
IDX00294,1.9971828
IDX00295,16.489561
IDX00296,27.980547
IDX00297,21.99301
IDX00298,6.4009323
IDX00299,829.2651
IDX00300,50.47633
IDX00301,6.3521376
IDX00302,7.9751225
IDX00303,1.9998648
IDX00304,53.54504
IDX00305,31.997524
IDX00306,92.89447
IDX00307,44.97178
IDX00308,38.935158
IDX00309,53.486214
IDX00310,31.971127
IDX00311,2.003937
IDX00312,107.6581
IDX00313,51.912563
IDX00314,192.15999
IDX00315,38.968838
IDX00316,393.78342
IDX00317,181.59744
IDX00318,182.36562
IDX00319,192.11366
IDX00320,296.3835
IDX00321,29.066
IDX00322,192.00595
IDX00323,181.25914
IDX00324,8.992581
IDX00325,7.9890013
IDX00326,23.453924
IDX00327,60.44457
IDX00328,301.466
IDX00329,181.21431
IDX00330,44.971146
IDX00331,146.39589
IDX00332,269.00055
IDX00333,8.008334
IDX00334,157.25151
IDX00335,51.912956
IDX00336,37.99678
IDX00337,104.88388
IDX00338,141.96451
IDX00339,206.77393
IDX00340,156.75606
IDX00341,163.08855
IDX00342,145.80542
IDX00343,192.17085
IDX00344,104.23472
IDX00345,48.870663
IDX00346,50.50412
IDX00347,26.46722
IDX00348,192.1471
IDX00349,143.46031
IDX00350,338.33676
IDX00351,39.001144
IDX00352,30.548143
IDX00353,152.46062
IDX00354,30.47367
IDX00355,75.02809
IDX00356,154.07237
IDX00357,32.00057
IDX00358,23.50099
IDX00359,31.993073
IDX00360,46.650394
IDX00361,191.97604
IDX00362,191.71893
IDX00363,48.904667
IDX00364,217.29224
IDX00365,141.66861
IDX00366,162.9921
IDX00367,206.96146
IDX00368,131.5404
IDX00369,141.71243
IDX00370,181.23064
IDX00371,122.95264
IDX00372,41.96857
IDX00373,122.957664
IDX00374,296.52917
IDX00375,92.89814
IDX00376,418.43076
IDX00377,123.04872
IDX00378,206.57172
IDX00379,156.79074
IDX00380,181.32086
IDX00381,100.7968
IDX00382,145.93149
IDX00383,145.83861
IDX00384,92.91681
IDX00385,192.58229
IDX00386,14.992411
IDX00387,192.12233
IDX00388,71.744095
IDX00389,38.982086
IDX00390,132.094
IDX00391,156.93753
IDX00392,181.1509
IDX00393,124.80763
IDX00394,123.092445
IDX00395,31.976173
IDX00396,192.42157
IDX00397,191.05394
IDX00398,38.984184
IDX00399,37.968822
IDX00400,104.24335
IDX00401,299.03995
IDX00402,192.11615
IDX00403,113.39468
IDX00404,38.95026
IDX00405,344.2383
IDX00406,17.98368
IDX00407,50.491894
IDX00408,8.989778
IDX00409,309.87247
IDX00410,111.274666
IDX00411,112.13949
IDX00412,551.08295
IDX00413,183.07582
IDX00414,827.50836
IDX00415,1029.7659
IDX00416,236.43874
IDX00417,104.95838
IDX00418,829.0992
IDX00419,18.990305
IDX00420,953.80347
IDX00421,11.998802
IDX00422,489.40213
IDX00423,100.559525
IDX00424,113.520256
IDX00425,247.41754
IDX00426,994.0006
IDX00427,15.002693
IDX00428,1140.1481
IDX00429,112.015526
IDX00430,106.45657
IDX00431,34.98701
IDX00432,229.32422
IDX00433,98.392365
IDX00434,3.396996
IDX00435,18.990976
IDX00436,111.246346
IDX00437,106.473335
IDX00438,954.5208
IDX00439,97.894745
IDX00440,141.88783
IDX00441,692.48486
IDX00442,143.57657
IDX00443,330.61972
IDX00444,145.84702
IDX00445,143.28854
IDX00446,690.3721
IDX00447,1140.8519
IDX00448,1144.3026
IDX00449,1138.2397
IDX00450,1140.1748
IDX00451,119.00825
IDX00452,1140.6123
IDX00453,879.416
IDX00454,6.455275
IDX00455,199.74776
IDX00456,63.53401
IDX00457,10.446784
IDX00458,50.414646
IDX00459,100.856766
IDX00460,96.037415
IDX00461,12.058471
IDX00462,637.0575
IDX00463,416.47293
IDX00464,8.999256
IDX00465,2.0000257
IDX00466,8.001505
IDX00467,207.08704
IDX00468,162.71497
IDX00469,182.25346
IDX00470,6.4458714
IDX00471,219.2575
IDX00472,100.82477
IDX00473,220.41963
IDX00474,19.01027
IDX00475,111.2903
IDX00476,181.16454
IDX00477,81.17649
IDX00478,12.034983
IDX00479,114.61984
IDX00480,96.0587
IDX00481,183.04054
IDX00482,100.85861
IDX00483,182.99649
IDX00484,236.40489
IDX00485,136.78868
IDX00486,181.98715
IDX00487,245.32726
IDX00488,133.75645
IDX00489,48.009144
IDX00490,1141.4385
IDX00491,111.25989
IDX00492,221.1058
IDX00493,25.022293
IDX00494,186.15836
IDX00495,236.70212
IDX00496,1139.2517
IDX00497,274.05655
IDX00498,2.0011926
IDX00499,6.422503
IDX00500,6.429155
IDX00501,6.4433384
IDX00502,114.79789
IDX00503,25.023918
IDX00504,4.999359
IDX00505,13.501029
IDX00506,1150.509
IDX00507,1142.9534
IDX00508,64.94813
IDX00509,1137.8748
IDX00510,36.482437
IDX00511,23.49775
IDX00512,110.954384
IDX00513,163.29805
IDX00514,22.057745
IDX00515,92.942566
IDX00516,51.9546
IDX00517,37.972076
IDX00518,39.006954
IDX00519,14.917458
IDX00520,106.65772
IDX00521,53.59103
IDX00522,42.00916
IDX00523,48.926075
IDX00524,56.757156
IDX00525,20.49989
IDX00526,31.988556
IDX00527,69.22244
IDX00528,13.493756
IDX00529,16.42305
IDX00530,6.448039
IDX00531,65.03722
IDX00532,66.51098
IDX00533,86.75504
IDX00534,66.5638
IDX00535,13.504615
IDX00536,36.50216
IDX00537,9.021225
IDX00538,80.69176
IDX00539,78.40511
IDX00540,1140.8835
IDX00541,114.645645
IDX00542,10.455799
IDX00543,465.63812
IDX00544,58.91172
IDX00545,16.48319
IDX00546,21.99006
IDX00547,163.0585
IDX00548,48.01543
IDX00549,2.000749
IDX00550,643.5898
IDX00551,13.500569
IDX00552,38.98403
IDX00553,5.001207
IDX00554,24.997215
IDX00555,8.99576
IDX00556,44.993332
IDX00557,209.6127
IDX00558,70.471214
IDX00559,2.0001688
IDX00560,76.33583
IDX00561,66.448975
IDX00562,31.99699
IDX00563,4.998715
IDX00564,10.456067
IDX00565,32.012257
IDX00566,950.7901
IDX00567,60.500496
IDX00568,316.84012
IDX00569,229.07845
IDX00570,252.76628
IDX00571,55.047436
IDX00572,265.0734
IDX00573,316.77664
IDX00574,152.45622
IDX00575,316.6433
IDX00576,6.4448667
IDX00577,104.79667
IDX00578,2.0026717
IDX00579,1.9921796
IDX00580,4.988492
IDX00581,6.464417
IDX00582,1.9983137
IDX00583,76.18876
IDX00584,54.81514
IDX00585,1139.4806
IDX00586,46.465076
IDX00587,1139.3474
IDX00588,993.74207
IDX00589,36.463043
IDX00590,36.35963
IDX00591,904.8193
IDX00592,26.448477
IDX00593,61.69761
IDX00594,30.480505
IDX00595,56.427967
IDX00596,658.0783
IDX00597,33.42055
IDX00598,143.76096
IDX00599,9.013239
IDX00600,28.057705
IDX00601,15.029802
IDX00602,1139.9326
IDX00603,13.484464
IDX00604,8.0087805
IDX00605,2.009279
IDX00606,1141.0681
IDX00607,2.0037282
IDX00608,2.0006335
IDX00609,18.962051
IDX00610,13.426777
IDX00611,1141.5414
IDX00612,1141.5447
IDX00613,1142.3922
IDX00614,1142.4058
IDX00615,1138.2355
IDX00616,123.45724
IDX00617,18.9896
IDX00618,18.024685
IDX00619,223.98436
IDX00620,735.9489
IDX00621,386.72955
IDX00622,748.2773
IDX00623,1147.3666
IDX00624,386.0385
IDX00625,9.050764
IDX00626,118.73343
IDX00627,112.1961
IDX00628,6.453647
IDX00629,529.95447
IDX00630,608.5117
IDX00631,1.9983633
IDX00632,9.011236
IDX00633,56.580643
IDX00634,6.4468265
IDX00635,38.076115
IDX00636,28.00277
IDX00637,8.008732
IDX00638,289.5121
IDX00639,25.001976
IDX00640,12.037712
IDX00641,10.459846
IDX00642,1.9984708
IDX00643,51.967407
IDX00644,268.85663
IDX00645,16.506691
IDX00646,607.988
IDX00647,153.95743
IDX00648,41.98144
IDX00649,1029.9149
IDX00650,9.040207
IDX00651,311.39337
IDX00652,42.0582
IDX00653,263.8059
IDX00654,87.18197
IDX00655,3.4090805
IDX00656,40.41309
IDX00657,12.0116205
IDX00658,10.473449
IDX00659,224.86276
IDX00660,29.001976
IDX00661,7.997675
IDX00662,13.473044
IDX00663,3.3883543
IDX00664,612.3266
IDX00665,653.1031
IDX00666,26.458105
IDX00667,3.4386
IDX00668,4.9956675
IDX00669,8.018037
IDX00670,24.999136
IDX00671,14.976157
IDX00672,89.74495
IDX00673,3.409618
IDX00674,119.00578
IDX00675,119.980804
IDX00676,613.11884
IDX00677,612.46173
IDX00678,985.85034
IDX00679,119.97319
IDX00680,8.003522
IDX00681,3.4066443
IDX00682,10.440575
IDX00683,209.27682
IDX00684,987.0703
IDX00685,547.8303
IDX00686,46.48058
IDX00687,129.50833
IDX00688,96.47859
IDX00689,33.447456
IDX00690,14.997871
IDX00691,33.443203
IDX00692,1140.6559
IDX00693,10.456619
IDX00694,182.75652
IDX00695,10.470501
IDX00696,255.7309
IDX00697,253.54372
IDX00698,107.99675
IDX00699,152.83946
IDX00700,153.30598
IDX00701,252.82425
IDX00702,137.32605
IDX00703,20.471142
IDX00704,38.064274
IDX00705,173.34998
IDX00706,1025.8766
IDX00707,1025.2599
IDX00708,584.64404
IDX00709,541.0484
IDX00710,619.6143
IDX00711,825.94653
IDX00712,1026.1592
IDX00713,460.2652
IDX00714,560.92236
IDX00715,541.5475
IDX00716,886.42065
IDX00717,451.02182
IDX00718,774.3626
IDX00719,1140.8694
IDX00720,949.8951
IDX00721,1026.5869
IDX00722,826.17255
IDX00723,1140.8633
IDX00724,541.3318
IDX00725,684.9709
IDX00726,333.48883
IDX00727,683.96185
IDX00728,1052.1257
IDX00729,949.4817
IDX00730,37.99454
IDX00731,123.48217
IDX00732,950.88544
IDX00733,145.0964
IDX00734,14.987481
IDX00735,5.0146136
IDX00736,351.14642
IDX00737,78.38637
IDX00738,205.02258
IDX00739,823.8007
IDX00740,10.474116
IDX00741,20.506067
IDX00742,5.0051026
IDX00743,205.02061
IDX00744,191.94624
IDX00745,194.83102
IDX00746,419.9772
IDX00747,1050.7407
IDX00748,54.711784
IDX00749,951.36395
IDX00750,40.489365
IDX00751,330.2106
IDX00752,104.84668
IDX00753,6.452453
IDX00754,125.90425
IDX00755,257.55576
IDX00756,51.07979
IDX00757,98.567116
IDX00758,78.83393
IDX00759,4.991145
IDX00760,2.0007386
IDX00761,2.0048795
IDX00762,105.84728
IDX00763,203.91516
IDX00764,236.48573
IDX00765,950.0969
IDX00766,1141.409
IDX00767,990.9805
IDX00768,287.64523
IDX00769,277.34543
IDX00770,1140.8802
IDX00771,1141.3044
IDX00772,1140.8601
IDX00773,1142.0308
IDX00774,439.29724
IDX00775,435.15875
IDX00776,990.04254
IDX00777,1141.7997
IDX00778,1025.4052
IDX00779,328.29898
IDX00780,1141.889
IDX00781,735.0709
IDX00782,24.979927
IDX00783,13.467784
IDX00784,18.005798
IDX00785,6.4247227
IDX00786,7.99675
IDX00787,69.38215
IDX00788,318.34637
IDX00789,273.89148
IDX00790,11.990831
IDX00791,25.004425
IDX00792,36.480312
IDX00793,104.2008
IDX00794,46.463627
IDX00795,43.46151
IDX00796,23.460957
IDX00797,5.0066404
IDX00798,224.10841
IDX00799,91.17235
IDX00800,34.93648
IDX00801,26.434364
IDX00802,104.99587
IDX00803,118.871445
IDX00804,15.004158
IDX00805,69.357414
IDX00806,153.78831
IDX00807,329.00192
IDX00808,9.001104
IDX00809,11.99242
IDX00810,14.973495
IDX00811,118.691414
IDX00812,903.041
IDX00813,643.46497
IDX00814,337.2363
IDX00815,186.48581
IDX00816,417.79663
IDX00817,182.85495
IDX00818,169.30287
IDX00819,9.003406
IDX00820,1.999743
IDX00821,9.003639
IDX00822,48.897625
IDX00823,31.972366
IDX00824,33.46612
IDX00825,13.495833
IDX00826,229.10883
IDX00827,6.439382
IDX00828,9.018012
IDX00829,38.9928
IDX00830,36.480766
IDX00831,122.971794
IDX00832,3.4336376
IDX00833,3.440383
IDX00834,125.84781
IDX00835,38.03333
IDX00836,3.440691
IDX00837,9.000012
IDX00838,889.64966
IDX00839,9.019469
IDX00840,14.994721
IDX00841,19.0361
IDX00842,1.9978051
IDX00843,89.7395
IDX00844,8.004905
IDX00845,3.3180408
IDX00846,3.403943
IDX00847,1.9992013
IDX00848,13.49807
IDX00849,58.915577
IDX00850,45.016026
IDX00851,6.433223
IDX00852,119.231285
IDX00853,13.470323
IDX00854,86.64317
IDX00855,239.4643
IDX00856,441.51672
IDX00857,39.04148
IDX00858,13.467876
IDX00859,9.000634
IDX00860,14.977487
IDX00861,24.996044
IDX00862,16.486626
IDX00863,21.992544
IDX00864,84.88004
IDX00865,421.14087
IDX00866,950.44257
IDX00867,302.6284
IDX00868,432.65173
IDX00869,1141.0806
IDX00870,100.739586
IDX00871,2.0251005
IDX00872,740.1411
IDX00873,6.3969264
IDX00874,89.791695
IDX00875,40.307076
IDX00876,575.2113
IDX00877,19.008839
IDX00878,1141.1857
IDX00879,1127.6232
IDX00880,1139.7563
IDX00881,1142.4543
IDX00882,1143.2894
IDX00883,208.19284
IDX00884,25.004814
IDX00885,363.05814
IDX00886,485.8975
IDX00887,576.6192
IDX00888,413.43555
IDX00889,23.459143
IDX00890,3.4042892
IDX00891,20.500366
IDX00892,2.004376
IDX00893,30.49757
IDX00894,46.477333
IDX00895,26.48268
IDX00896,38.97939
IDX00897,17.993631
IDX00898,15.049324
IDX00899,48.84179
IDX00900,73.69856
IDX00901,33.425297
IDX00902,41.993534
IDX00903,34.9771
IDX00904,15.005709
IDX00905,70.45097
IDX00906,2.001343
IDX00907,36.46616
IDX00908,14.994218
IDX00909,43.5207
IDX00910,15.024033
IDX00911,18.003393
IDX00912,9.001789
IDX00913,3.402152
IDX00914,28.98818
IDX00915,40.470448
IDX00916,10.447166
IDX00917,32.017097
IDX00918,11.996351
IDX00919,13.423784
IDX00920,13.464448
IDX00921,10.469932
IDX00922,2.0016549
IDX00923,32.052334
IDX00924,28.999716
IDX00925,1026.093
IDX00926,1140.8655
IDX00927,1026.3105
IDX00928,1052.1238
IDX00929,1139.3665
IDX00930,348.5338
IDX00931,1027.4952
IDX00932,1026.804
IDX00933,119.951965
IDX00934,1139.6954
IDX00935,330.48376
IDX00936,141.5458
IDX00937,137.22089
IDX00938,81.22627
IDX00939,133.70384
IDX00940,78.923515
IDX00941,182.7354
IDX00942,219.0316
IDX00943,131.94507
IDX00944,199.91151
IDX00945,219.11293
IDX00946,40.493008
IDX00947,203.39035
IDX00948,78.38429
IDX00949,89.627846
IDX00950,3.4191642
IDX00951,26.499243
IDX00952,28.016943
IDX00953,994.4505
IDX00954,28.01304
IDX00955,27.971138
IDX00956,905.79724
IDX00957,37.96459
IDX00958,6.443457
IDX00959,47.911465
IDX00960,38.00101
IDX00961,6.4538517
IDX00962,10.460955
IDX00963,71.58616
IDX00964,15.0175
IDX00965,136.86472
IDX00966,191.98212
IDX00967,27.996534
IDX00968,40.51373
IDX00969,17.98502
IDX00970,12.005777
IDX00971,229.55562
IDX00972,19.002213
IDX00973,78.342285
IDX00974,36.496532
IDX00975,36.50198
IDX00976,26.476397
IDX00977,104.38451
IDX00978,107.90074
IDX00979,26.459015
IDX00980,3.427114
IDX00981,80.47418
IDX00982,186.32773
IDX00983,141.98694
IDX00984,182.84433
IDX00985,38.980476
IDX00986,33.487015
IDX00987,26.479954
IDX00988,309.24384
IDX00989,169.24084
IDX00990,8.920874
IDX00991,86.872284
IDX00992,45.05047
IDX00993,186.27208
IDX00994,18.027462
IDX00995,28.006512
IDX00996,27.956188
IDX00997,30.509655
IDX00998,17.981304
IDX00999,30.445475
IDX01000,273.78873
IDX01001,27.978731
IDX01002,1026.1484
IDX01003,224.01805
IDX01004,224.29343
IDX01005,10.446869
IDX01006,396.2007
IDX01007,508.14084
IDX01008,608.313
IDX01009,52.064823
IDX01010,46.4744
IDX01011,224.3044
IDX01012,57.983746
IDX01013,346.97342
IDX01014,119.96373
IDX01015,224.12547
IDX01016,224.08769
IDX01017,133.92871
IDX01018,28.090021
IDX01019,130.32022
IDX01020,312.4547
IDX01021,224.01976
IDX01022,16.441536
IDX01023,15.000992
IDX01024,69.37849
IDX01025,17.993599
IDX01026,299.29544
IDX01027,16.485216
IDX01028,16.463932
IDX01029,100.719406
IDX01030,20.482313
IDX01031,883.99927
IDX01032,91.41708
IDX01033,3.405746
IDX01034,1.9982545
IDX01035,38.96272
IDX01036,21.9916
IDX01037,8.997852
IDX01038,10.452006
IDX01039,6.4348745
IDX01040,6.432498
IDX01041,2.0001943
IDX01042,37.991173
IDX01043,1.9996521
IDX01044,26.505077
IDX01045,1.9993045
IDX01046,182.33519
IDX01047,104.210434
IDX01048,23.482456
IDX01049,91.15442
IDX01050,48.763527
IDX01051,113.53708
IDX01052,831.3589
IDX01053,16.451195
IDX01054,156.6202
IDX01055,4.998738
IDX01056,954.84753
IDX01057,107.867516
IDX01058,229.30235
IDX01059,26.473186
IDX01060,994.58057
IDX01061,119.8969
IDX01062,105.02246
IDX01063,199.23608
IDX01064,104.18415
IDX01065,44.419514
IDX01066,2.0005293
IDX01067,1.9990535
IDX01068,35.01323
IDX01069,1.9965003
IDX01070,6.414597
IDX01071,2.0021372
IDX01072,1.9992077
IDX01073,2.0005713
IDX01074,5.0006423
IDX01075,1139.2593
IDX01076,181.14038
IDX01077,993.3247
IDX01078,277.35233
IDX01079,91.19358
IDX01080,330.56314
IDX01081,4.9978156
IDX01082,20.513052
IDX01083,19.005594
IDX01084,2.0082953
IDX01085,21.997347
IDX01086,1.9916344
IDX01087,1.9967539
IDX01088,89.89665
IDX01089,1.9957216
IDX01090,85.07474
IDX01091,1.9895034
IDX01092,310.3313
IDX01093,945.45966
IDX01094,3.4079742
IDX01095,151.95383
IDX01096,237.04898
IDX01097,1136.5798
IDX01098,1139.5204
IDX01099,301.16284
IDX01100,1141.9604
IDX01101,1140.4283
IDX01102,1141.7028
IDX01103,1141.3965
IDX01104,1141.0381
IDX01105,1140.5024
IDX01106,1130.7861
IDX01107,8.995073
IDX01108,218.26462
IDX01109,162.80016
IDX01110,152.88766
IDX01111,387.10245
IDX01112,107.562126
IDX01113,107.49501
IDX01114,391.24033
IDX01115,218.17691
IDX01116,112.102325
IDX01117,285.33316
IDX01118,163.01227
IDX01119,107.61411
IDX01120,36.511528
IDX01121,181.52101
IDX01122,141.92613
IDX01123,12.010644
IDX01124,13.482233
IDX01125,13.484937
IDX01126,15.006277
IDX01127,16.526487
IDX01128,5.000056
IDX01129,257.13568
IDX01130,106.45853
IDX01131,13.471003
IDX01132,20.497423
IDX01133,11.999537
IDX01134,32.036205
IDX01135,28.040522
IDX01136,96.69692
IDX01137,9.0017
IDX01138,21.967243
IDX01139,8.000644
IDX01140,22.033096
IDX01141,257.0696
IDX01142,11.995893
IDX01143,98.55008
IDX01144,20.49156
IDX01145,32.017174
IDX01146,36.48607
IDX01147,156.66672
IDX01148,36.513577
IDX01149,36.712517
IDX01150,36.46649
IDX01151,81.16913
IDX01152,96.095085
IDX01153,2.000354
IDX01154,125.46382
IDX01155,22.00945
IDX01156,24.991495
IDX01157,8.996323
IDX01158,18.988499
IDX01159,137.31596
IDX01160,146.98979
IDX01161,111.16176
IDX01162,199.25375
IDX01163,50.50599
IDX01164,129.91577
IDX01165,7.996949
IDX01166,26.478716
IDX01167,8.022686
IDX01168,54.80758
IDX01169,34.971138
IDX01170,29.03403
IDX01171,7.9987297
IDX01172,28.038687
IDX01173,36.459103
IDX01174,23.500103
IDX01175,48.903133
IDX01176,2.0008578
IDX01177,1140.0165
IDX01178,100.89859
IDX01179,96.36088
IDX01180,133.96126
IDX01181,133.65125
IDX01182,1051.0
IDX01183,133.90811
IDX01184,30.486391
IDX01185,46.41374
IDX01186,682.9211
IDX01187,949.76904
IDX01188,951.45935
IDX01189,950.4176
IDX01190,133.67487
IDX01191,950.9994
IDX01192,679.7066
IDX01193,153.934
IDX01194,252.44485
IDX01195,950.96625
IDX01196,826.7214
IDX01197,141.8193
IDX01198,827.2532
IDX01199,144.88527
IDX01200,277.06644
IDX01201,18.970963
IDX01202,1.9861608
IDX01203,1.9951646
IDX01204,1.9988742
IDX01205,6.4128823
IDX01206,163.15553
IDX01207,171.10294
IDX01208,137.59926
IDX01209,186.3942
IDX01210,98.396965
IDX01211,14.97967
IDX01212,1.9959583
IDX01213,4.9912724
IDX01214,26.233572
IDX01215,8.998053
IDX01216,157.09659
IDX01217,229.14801
IDX01218,97.8231
IDX01219,170.65413
IDX01220,113.460754
IDX01221,4.8876405
IDX01222,245.40044
IDX01223,104.95222
IDX01224,207.10777
IDX01225,218.50722
IDX01226,36.69271
IDX01227,9.010838
IDX01228,17.999043
IDX01229,9.0311575
IDX01230,18.966526
IDX01231,16.4664
IDX01232,36.505745
IDX01233,36.514294
IDX01234,41.885487
IDX01235,107.88392
IDX01236,170.56755
IDX01237,137.42424
IDX01238,40.452873
IDX01239,137.28273
IDX01240,30.492697
IDX01241,120.00036
IDX01242,21.99443
IDX01243,17.993137
IDX01244,43.45302
IDX01245,98.485825
IDX01246,100.75366
IDX01247,80.392365
IDX01248,220.47878
IDX01249,216.12425
IDX01250,36.49481
IDX01251,215.25291
IDX01252,38.040306
IDX01253,229.25009
IDX01254,17.985989
IDX01255,104.25464
