id,summary
262976010,"김홍장 시장, 에너지정책 전환 토론회 참여 “정부의 당진에코파워 승인은 성급한 결정”▲ 김홍장 당진시장이 에너지정책 전환 토론회에 토론자로 나서 정부의 정책 전환의 필요성을 강조했다.그는 “당진에코파워가 영흥화력과 동일한 배출기준을 적용한다지만 그것은 배출총량을 줄인다는 것일 뿐, 그렇다고 해서 결코 석탄화력발전소가 청정발전소가 될 수는 없다”면서 “현재 당진의 환경문제가 한계수준에 달했다”고 호소했다."
263928421,2018년도 정부예산 확보 추진상황 보고회 “당진시 현안 사업 국비 반영 위해 적극 대▲ 당진시가 2018년도 정부예산 확보를 위해 추진상황 보고회를 지난달 27일 개최했다.회의를 주재한 심병섭 부시장은 “당진시 현안사업을 해결하기 위한 재원을 마련하기 위해서는 국비 확보가 필수”라며 “정부예산이 최종 확정될 때까지 긴장을 늦추지 말고 당진시의 사업들이 국비에 최대한 반영될 수 있도록 적극적으로 대응해 달라”말했다.
264452720,제14회 장고항 실치축제 개최주민·관광객 함께 할 수 있는 행사 마련이번 실치 축제를 통해 많은 분들이 맛 좋은 실치를 맛보고 당진에서의 좋은 추억을 가슴에 담고 돌아가셨길 바랍니다.”
265167516,"늦깎이 대학생…시·수필 즐겨발전소 분산 필요, 친환경에너지로 전환해야항상 시정을 견제하는 정론지, 시민에게는 문턱이 낮은 신문이 되길 바랍니다.”"
265205906,오리요리 전문점 작은부엌이 지난 6일 송산면 가곡리에 자리했다.송산면 가곡리 출신인 유서근 대표는 신문·잡지 기자로 20여 년 동안 활동했다.■위치 : 송산로 1105-16(현대제철 서문 인근) ■문의 : 352-6160
266137696,조선시대 읍성 축조기법의 전토지보상 등 걸림돌 많아면천읍성이 서산의 해미읍성만큼 우수한 문화자원으로 탈바꿈하길 기대합니다.”
268446777,"재작년까지 소외계층 차량 수리 도와환경폐기물 공동 폐기로 장학금 전달항상 함께하는 회원들에게 감사하고, 앞으로도 좋은 인연을 이어 갔으면 좋겠습니다.”"
269125649,제23회 충남장애인체육대회서 ‘당진’ 종합우승육상·축구 1위 차지…금 73·은 65·동 57개 획득고맙습니다.”
269872879,"당진항만관광공사당진항만관광공사(사장 정용해)가 제7회 학생안보글짓기대회를 삽교호함상공원에서 개최했다.■산문 △대상: 이여경(송악중), 김희경(기지초) △최우수상: 조예림(합덕여고), 김새별(신평중), 김세유(기지초) △우수상: 박이린(합덕여고), 안아현(송악중), 노가현(기지초), 이은빈(기지초) △장려상: 홍윤(합덕여고), 성예진(신평중), 전혜진(송악중), 이슬희(서야중), 백원진(기지초), 현은호(기지초)"
269872884,"준비위원장에 우혜숙 교수▲ 지난 21일 당진YWCA설립을 위한 준비위원회 발대식이 개최된 가운데, 참석한 내외빈이 기념촬영을 하고 있다.또한 여성들의 인권을 향상하고 주도적으로 지역문화를 창달해가도록 힘쓰겠습니다.”"
272214660,발기인 창립총회 개최▲ 지난 11일 당진감리교회에서 기독교대한감리회 충청연회 희망봉사단 발기인 창립총회가 진행됐다.희망 봉사단을 통해 섬김과 나눔을 행하고 이웃과 정을 나누는 따듯한 문화를 확산시키기 위해 힘쓰겠습니다.”
273741382,"2017 전국 지자체 일자리 대상 ‘우수상’취업률·공공일자리 확대 등 노력 인정현재에 안주하지 않고 일하기 좋은 도시, 기업하기 좋은 도시를 만드는데 노력하겠습니다.”"
273741395,"글사랑 캘리그라피 전문봉사단“캘리그라피 교육을 통해 재능을 발견하는 기회를 얻었고, 부족하지만 함께 나누는 기쁨을 알게 됐습니다.박해옥 시민기자"
277551544,심근경색·동맥경화 등 심혈관계 질환에 탁월대형마트 온라인 쇼핑몰 입점…고소득 기대또한 대호지농협 성기영 차장은 “시범농가를 시작으로 내년부터 전문농업인을 육성할 계획”이라며 “3농혁신의 일환으로 칸탈로프멜론 재배를 확대해 나갈 예정”이라고 말했다.
279052943,"김지철 교육감 특강 실시당진시교육삼락회(회장 박영신, 이하 교육삼락회) 정기월례회 및 회원교양연수가 진행된 가운데 김지철 충남도교육감이 지난 12일 특강에 나섰다.마을 전체가 교육의 기능을 해야 하며 함께 아이들을 돌봐야 비로소 당진에 행복교육이 이뤄질 수 있습니다.”"
279940950,제13회 삽교호조개구이축제 개최조개 굽기·불꽃놀이 등 즐길 거리 풍성앞으로 더욱 발전하고 성장하는 축제를 만들기 위해 더욱 노력하겠습니다.”
280555659,대한노인회 당진시지회 ‘노인의날’ 기념식조병길·매방리·서정리 충남도지사기 표창 수여강 씨는 “늦은 나이에 수상해 무척 기쁘다”며 “수상이 너무 감격스럽다”고 말했다.
282296616,학부모 인식 개선 및 주차 공간 확보해야충남도 내 모든 시·군에 조례 제정돼야※이 기사는 지역신문발전위원회의 지원을 받아 취재·보도합니다.
284105074,형형색색의 아름다운 국화를 한 눈에 볼 수 있는 국화전시회가 당진시농업기술센터에서 열렸다.당진시농업기술센터(소장 김충남)와 당진국화연구회(회장 최철헌)가 주최한 이번 행사는 지난달 27일부터 지난 5일까지 열흘 간 진행됐다.앞으로도 국화전시회가 성공적인 축제가 될 수 있도록 노력하겠습니다.”
284709117,심상찬·조상연 “출마하겠다”안효권·홍기후 “아직 고심 중”이어 “당내 협의가 있어야 하지만 지금으로써는 시의원 재선 도전에 뜻이 있다”고 밝혔다.
286744278,고대면주민자치센터 요가반 “건강해서 즐겁고 화목해서 행복하다!”▲ 고대면주민자치센터에서 요가 수업을 받고 있는 모습우리 요가반 회원들처럼 모두가 열정을 갖고 운동을 통해 건강을 되찾았으면 좋겠습니다.”
287062791,"바둑교실·영어교실,·영화감상 등 문화·교육 프로그램다양한 나눔 활동으로 이웃과 함께 사는 아파트 조성이규선 105동 대표 “계속해서 나눔을 실천하는 아파트가 되길 바랍니다.”"
287062797,“활동 위해선 가족 도움 필요”적십자 읍봉사회부터 중앙회 분과장까지※이 기사는 지역신문발전위원회의 지원을 받아 취재·보도합니다.
287166655,일본은 지진의 나라다.크고 작은 지진이 잦지만 1995년 1월에 고베에서 진도 7.3의 강진이 발생해 6000명 이상이 사망하는 등 엄청난 피해를 입었다.일본이 진도 9에 해당하는 강력한 지진에도 중요 시설물이 끄떡없는 것은 3차례에 걸친 법률개정으로 철저히 대비해 왔다는 사실을 타산지석으로 삼고 그들의 공법을 분석하여 제대로 적용해야 할 줄 믿는다.
289331624,"당진산악회▲ 지난 17일 송년산행과 함께 이취임식이 진행된 가운데, 이날 당진산악회는 백두대간 예수원을 시작으로 덕항산 쉼터, 큰재, 황장산, 댓재까지 백두대간을 탔다.더불어 “당진산악회는 일반산행과 더불어 기획산행, 해외산행, 백두대간을 타고 있다”며 “1986년에 설립돼 곧 32주년을 맞이하는데 앞으로도 계속해서 발전하는 당진산악회가 될 수 있도록 힘쓰겠다”고 전했다."
290178281,“면천이 더 아름다워지길”다음달까지 박방영 화백 작품 전시 진행많은 작품보다는 감동을 줄 수 있는 작품을 선보이겠습니다.”
290741800,"일방적인 시내버스 감차, 시민들 분노김영신 기자 yskim0966@naver.com그러면 인구는 자동으로 늘게 되어 있는 것 아니냐”고 반문했다."
290741856,수도권 소재 2년제 이상 대학교 신입생·재학생·대학원생…부모가 1년 이상 광양거주 조건이성훈 sinawi@hanmail.net광양학사는 시가 지난 2014년부터 서울과 경기·인천 등 수도권 소재 대학교에 진학하거나 재학 중인 학생들의 주거 안정과 면학편의 제공을 위해 운영해 오고 있다.
292290053,"스쿨 존 확대, 적정지점‘횡단보도’설치 절실김영신 기자 yskim0966@naver.com희망도서관 주변에 살고 있는 한 주민은“어린이는 움직이는 빨간 신호등."
293900916,"박방영 화백 초빙, 작가와의 만남 개최시낭송과 음악회 어우러져부안에서 놀던 놀이터를 그리기도 했고 부안의 시인 신석정의 시도 한 수 적었어요.”"
296785658,"장애인복지관, 방과후아카데미 토요체험이성훈 sinawi@hanmail.net장애아동 사회적 배려 청소년을 우선 접수 받으며, 참여 청소년들을 대상으로 △학습지원 △다양한 체험 활동 △캠프 △방과후 생활관리 등을 전액 무료(교재비별도)로 이용할 수 있다."
296806842,송악읍 한진풍어당제 “향토유적 지정 위해 노력”▲ 한진풍어당제가 한진포구 일원에서 개최됐다.사라져가는 전통문화에 대해 당진시민들의 많은 관심을 부탁드립니다.”
297440295,아카데미 개설 등 새로운 변화 맞아오경덕 관장의 신작 공개앞으로도 작가로서 작품 활동 열심히 하겠습니다.”
299148152,"23일 기공식, 어린이?청소년 직업 체험 시설순천만잡월드는 2016년 고용노동부 공모사업에 선정돼 경기도 성남에 있는 한국잡월드에 이어 두 번째로 생기는 어린이와 청소년을 위한 직업체험시설이다."
299818040,송악읍 기지시리 갑사가든토종닭·오리백숙 전문점 갑사가든이 송악읍 기지시리 부근에 문 열었다.■위치 : 송악읍 반촌로217-28 (구 가마솥보신탕 자리) ■문의 : 353-5289
300619723,갤러리카페 아미띠에서 오는 22일까지뇌성마비 1급 지체장애인 ‘그러나 희망’장애로 몸이 불편한 수강생들은 입에 붓과 연필을 물거나 혹은 엎드려서 그림을 그리며 작품활동을 해오고 있다.
300752415,"이용재 도의원, 지방대학 육성방안 요구이성훈 sinawi@hanmail.net이용재 의원은“광양에서 생산되는 매실청을 가금류에게 투여한 결과 면역력 향상에 효과가 있다는 연구결과가 있다."
301415872,직접 꽃을 수확하는 체험 프로그램 실시김영란 법 등으로 화훼 농가 어려움 가중모두 꽃을 사랑해주세요.”
304038198,"수공예 동아리 소느로, 천연염색 특강 개최옛골 박순진 염색장이 초청염색장이가 직접 재배한 쪽으로 염색할 수 있어서 좋은 경험이었어요."
304479382,"활어차 보유, 인근 포구서 해산물 공수초회와 무침, 샐러드 등 맛깔스러운 음식■위치 : 송산면 서정3길 24 (송산엠코타운아파트 입구) ■문의 : 355-9008"
306133207,이성훈 sinawi@hanmail.net6.13 지방선거 후보자 등록이 지난 24~25일 모두 끝났다.후보들은 오는 31일부터 6월 12일까지 공식적인 선거운동을 할 수 있다.
307524876,"민주당 대거 지원, 추미애·정세균·박영선 등 방문이성훈 sinawi@hanmail.net이어“광양시가 한단계 도약하기 위해서는 확실한 예산 확보가 필요하고 확실한 예산은 집권 여당 시장이 최고다."
307524911,박형배 신임 광양상공회의소 사무국장이성훈 sinawi@hanmail.net이어 “다양한 입지의 산업용지와 훌륭한 산업인프라를 구축하고 있는 광양이 살기 좋고 기업하기 좋은 도시로 더욱더 경쟁력을 높이도록 노력하겠다”고 강조했다.
307550291,2018 상록묵향회 행복한 동행회원 서예가 5명 국전 등 입상또한 저희들을 지도해준 다원 김용남 선생님께 감사합니다.”
309012847,유성근 대표·김은주 센터장채운동에 있던 당진노인복지센터가 고대면 슬항리로 이전해 보다 더 좋은 환경으로 노인들에게 제공하고 있다.■문의 : 358-8383
309915965,"12~13일 접수, 한국화?서양화 등정해종 문화예술팀장은“이번 작품 구입은 지역 예술인들의 활발한 창작활동을 지원하기 위해 준비한 만큼, 많은 예술가들이 수준 높은 작품으로 참여를 해줄 것을 당부드린다”고 말했다."
310587820,이시은 대표아이들이 안전하게 놀 수 있는 키즈카페 시니베베가 대덕동에 자리 잡았다.■문의 : 010-9999-6935
311474682,"道,임대구역 일부 교통영향평가‘보완 지시’ 올해까지 4년간 착공 연기만‘벌써 4번째’ 공사진행 지켜보는 주민들 불신 점점 커져이정교 기자 shado262@naver.com올해에 교통영향평가 등의 이유로 7월 중 착공 계획이 11월 중으로 미뤄지게 돼 이번까지 공사가 4번째 지연된 것이다."
312338884,대덕동 장수네 민물장어 초벌구이 전문점공현식 대표■위치 : 먹거리길 34 (카페 아미띠에 옆) ■문의 : 352-3530 / 010-8013-3530
313016481,목표 100세대 중 74% 지원 완료…문의 잇달아시“더 많은 청년 혜택 위해 사업 확대해 갈 것”이정교 수습기자
314752491,"읍내1~12통, 수청1·2통 소속전통시장 통해 옛정 나누는 마을마을주민들이 서로 화합하고 도우며 발전할 수 있길 바랍니다.”"
315222570,"광양지역 리콜대상, 235대 중 210대 점검 완료‘25대 예정’市 “미점검 차량 운행 중 화재사고 발생시 법령 따라 고발”한편, 긴급안전점검과 운행정지 대상 차량은 BMW 520d 등 42개 차종으로 전국적으로 10만6000여대 중 지난 15일까지 점검을 받지 않은 1만5000여대가 이에 해당한다."
315718127,"지난 14일까지 독일, 오스트리아, 체코 등 3개국 방문김호 기자 giant1kim@hanmail.net2014년에는 한국을 방문한 독일의 작센주 청소년관현악단과 함께 백운아트홀에서 합동연주를 가졌으며, 2016년에는 독일, 오스트리아, 이탈리아 유럽 콘서트 투어를 했다."
316841450,"김호 기자 giant1kim@hanmail.net플랜트건설 노·사 임금 및 단체 협약체결 조인식한편, 플랜트노조는 POSCO 광양제철소 내 설비신설과 개보수 플랜트건설공사에 종사하는 일용직 건설노동자가 소속돼 있고, 건설인협의회는 광양제철소 내 플랜트설비공사를 수주해 조합원을 고용하는 플랜트 전문건설회사 협의체로 구성돼 있다."
318342444,"市, 4차산업혁명 기업지원 발굴 설명회 개최이정교 기자 shado262@naver.com임채기 전략정책담당관은“이번 설명회를 통해 기업들이 4차산업 융합사례를 접목하고, 침체된 경기에 활력소를 불어 넣을 수 있는 계기가 되길 바란다”며 “앞으로도 기업들이 4차 산업혁명에 선도적으로 대응할 수 있도록 적극 지원하겠다”고 말했다."
320147295,"메밀과 우동, 만두만을 전문으로 하는 구만 모밀·우동·만두 전문점이 대덕동에 문 열었다.구만을 운영하며 주방장으로 일하고 있는 김기효 씨는 11년 전 당진으로 이주했다.■문의 : 357-8233"
320837218,"지역 청소년범죄 집계, 지난해 193건…‘올해 98건’광양경찰“선도 프로그램 적극 운영해 더 줄일 것”이어“청소년인 만큼 섣부른 판단으로 아이들의 미래가 정해지는 것은 조금 우려스러운 부분”이라며“때문에 대부분 훈방·즉심 이후 선도 프로그램으로 인성교육을 유도하고 있고, 앞으로도 적극 운영해 지역 청소년범죄를 더욱 줄일 수 있도록 노력 하겠다”고 덧붙였다."
320837232,‘시민 행복!새로운 광양시대’위한 강력한 의지 표명이어“광양시 발전과 특히 광양의 어린 아이들이 행복하고 안전하게 자랄 수 있도록 하는데 필요한 사업들이 잘 추진될 수 있도록 노력해 나가겠다”고 덧붙였다.
324884401,새로운 기술 습득 등 실시지난 2일 과제평가회 진행앞으로도 농촌지도자회 과제활동에 관심과 참여 부탁드립니다.”
325956089,35년 전 아무것도 없던 곳에 식당 차려우렁이농장 및 논·밭 직접 운영■ 위치 : 신평면 도성리 499-2
327563440,김상수윤성환삼성 관계자는 “(러프가) 사인하기 전까지는 재계약 결과를 단정 지을 수 없지만 처음보다는 많이 진전된 상태”라며 “긍정적으로 보고 있다”고 말했다.
327710168,13일 오후 2시 대구FC 엔젤클럽 회원들이 포레스트 아레나를 방문했다.회원들이 스탠딩석에서 발을 구르며 구호에 맞춰 대구FC를 외치고 있다.대구FC가 연고지 밀착 점수에서 만점(10점)을 받는 데 기여했다.
327950812,"소품위주 전시에서 벗어나, 대작 전시 통해 회원들의 역량 과시김영신 기자 yskim@gynet.co.kr작품 하나하나가 수작이다. 좋은 그림 볼 수 있게 해 주신 회원 여러분께 감사하다”고 말했다."
328618230,2020년 총선 앞두고 당권 경쟁1월 중순 공모 결과 발표한편 지역 당협 조직위원장 공모 결과는 1월 중순에 발표될 것으로 예상되고 있다.
328739166,우수의원으로 이종윤·조상연·최연숙 의원 “문화관광과·지역경제과 명확한 답변 좋았다”▲ 당진시민 의정활동 모니터링 추진단이 활동 결과를 발표하고 행정사무감사 우수의원을 선정해 지난 21일 시상했다.늘 공부하면서 즐겁게 일하겠다.”
329458873,"김원용지난 반세기에 걸쳐 비약적인 경제성장을 이루었으나 우리 국민들의 행복수준은 예나 지금이나 그리 높지 않다.축구공이 귀했던 시절, 나이든 사람들은'돼지 오줌보'하나만 있어도 그 날 하루는 참 행복했다."
329458884,"""도시화·산업화·경제화로 중부내륙 신산업도시 조성""조길형 충주시장은 충주발전과 다수시민의 혜택, 사회적 약자 보호라는 3대 원칙을 바탕으로 충주발전의 기반이 될 사업들을 완성해 나가겠다는 새해 각오를 밝혔다.무엇보다 충주를 경쟁력있는 도시로 만들기 위해 중부내륙선철도와 충북선 고속화, 충청내륙고속화도로와 하방마을 연결도로, 충북대병원 분원 유치, 신규 산업단지 조성 등 대규모 사업들을 적극 추진해 나갈 방침이다."
329458973,"""지역경제 회복… 더 잘사는 도시로""""백화산의 붉은 일출과 함께 2019년 희망찬 새해가 밝았습니다. 올해에도 군민 여러분께서 소망하시는 모든 일을 성취하시고, 가정에 건강과 사랑 그리고 행복이 함께하기를 기원합니다.""우리가 꿈꾸는 미래는 군민 여러분의 동참 속에 머지않아 현실로 돌아올 것입니다."
329469636,"[서울경제] 자녀의 졸업과 새학기 대비를 앞두고 예비초등 및 초등학생 자녀를 둔 학부모들이 자녀의 교육 문제 고민으로 골머리를 앓고 있다.특히 예비초등 학부모의 경우 유치원과 확 달라지는 초등학교 학습 수준 때문에 초등수학과 초등영어 대비를 어떤 방식으로 해야 할지 고민이 많다.많은 학부모가 태블릿 PC를 활용한 스마트학습에 대해 걱정하는 바인 '선생님의 부재' 문제 역시, 첨삭 선생님을 비롯한 3명의 관리 선생님을 통해 아이의 학습 관리를 체계적으로 돕는다."
329473722,"2019년 1월 1일 저작권 징수규정 개정안이 적용되면서 국내 음악 서비스사들은 스트리밍 서비스 시 창작자에게 65%, 다운로드 시 70%를 창작자에게 수익을 배분해야 한다.지니뮤직은 스트리밍 서비스 시 창작자들에게 지불해야 할 음원 저작권료 비율이 5% 포인트 늘어나면서 원가부담이 커져 일부 음악상품 가격을 인상했다.한편 2015년 출시된 '알뜰 음악감상' 상품은 고객이 스트리밍으로 음악을 감상한 만큼 비용을 지불하는 종량제 상품으로 라이트 유저들에게 유리하다."
329500458,"장터를 돌아다니며 사진을 찍어온 사진가 이흥재와 섬진강 시인 김용택, 연탄재 시인 안도현이 장날에 관한 담담하지만 울림을 주는 이야기들을 한 권의 책에 담아냈다.20여 년 전 이흥재와 김용택, 이흥재와 안도현이 각각 만든 책이 한 권의 새로운 책으로 탄생해 아름다운 콜라보레이션을 이루어낸 것이다.이 책의 가장 큰 미덕이 바로 그러한 정겨운 사람들의 이야기를 담고 있다는 점이다."
329500586,김관영새해를 맞이해 정치의 본령을 되새겨본다.2019년 새해에도 바른미래당은 정치의 본령을 지키기 위해 최선을 다할 것이다.
329550216,"노인돌봄기본서비스·응급안전알림서비스 수행 청주시 독거노인 통합지원센터.청주시가 상당구 지북동(단재로 395)에 '청주시 독거노인 통합지원센터'를 구축하고 사회복지법인 연꽃마을(대표 박진용)에 수탁해 2019년 1월부터 운영에 들어갔다.또 생활관리사 98명과 응급관리요원 15명이 독거어르신의 안부와 안전 확인, 말벗 지원, 정서적 지지 등을 통해 독거어르신의 말동무이자 든든한 후원자가 되고 있다."
329568338,"황호영올해 상반기 건설경제의 척도가 될 건설공사 표준시장단가가 전년 대비 3.39% 인상, 공사비 총액이 0.66% 오를 것으로 전망됐다.한편, 올 하반기 표준시장단가와 표준품셈 개정치는 오는 7월 발표될 예정이다."
329571485,"박정현 부여군수부여군은 지난 2일 여성문화회관에서 박정현 부여군수를 비롯한 부서장 및 읍.면장 등 100여명이 참여한 가운데 2019년 새해를 맞는 시무식을 가졌다.주요사업으로는 군민불편 주요공사 알림서비스, 노인 틀니 살균세척기 보급, 원스톱 종합관광정보 시스템 구축, 노인친화 버스승강장 개선사업, 행복드림 무인택배함 설치 사업, 좁은 마을안길 위험도로 선형 잡기 등이며, 군민들이 일상생활에서 겪고 있는 불편함을 해소하고, 보다 행복한 삶을 실현할 수 있는 사업 위주로 진행된다."
329571492,"고용노동부가 주관하는'신중년 사회공헌활동 지원사업' 우수사례 공모전에서 충주에 사는 남승진 씨와 심종협 씨의 사례가 선정됐다.'신중년 사회공헌활동 지원사업'은 전문 경력과 노하우를 가진 만 50~64세의 은퇴자들이 재능기부 형태로 지역사회를 위한 다양한 활동을 하도록 돕는 사업이다.이상록 충주시 경제기업과장은 ""이번 사업은 신중년 세대의 적극적인 참여와 재능기부로 지역사회 소통과 발전에 기여하고 있다""며 ""앞으로도 신중년층의 사회공헌 참여문화를 확산하고 다양한 활동을 할 수 있도록 지원하겠다""고 말했다."
329588480,<온라인충청일보> rachelnews@ccdailynews.com<온라인충청일보> 영화 '알리타: 배틀 엔젤'이 주인공 알리타의 정체에 관한 이벤트를 개최하며 네티즌들의 뜨거운 관심을 얻고 있다.이처럼 알리타의 정체는 영화를 기다리는 예비 관객들의 기대감을 한껏 끌어모으고 있다.
329622063,"[서울경제] 최태원(사진) SK(034730)그룹 회장이 신년에도 ""사회적 가치 창출에 힘쓰자""며 임직원들을 독려했다.최 회장은 2일 최신원 SK네트웍스 회장, 최재원 SK그룹 수석부회장, 최창원 SK디스커버리 부회장 등이 참석한 가운데 서울 광장동 워커힐 호텔에서 진행된 SK그룹 '2019 신년회'에서 ""어려운 경제환경 속에서도 더 큰 행복을 만들어 사회와 함께 하자""고 강조했다.최 회장은 이날 마무리 발언을 통해 ""우리의 다음 세대가 행복하게 자랄 수 있도록 하려면 무엇을 해야 하는가, SK가 건강한 공동체로 기능하면서 동시에 행복을 더 키워나갈 수 있는 방법은 어떤 것이 있을까와 관련한 척도는 사회적 가치가 될 것""이라며 4가지 행동 원칙을 제시했다."
329625748,홍지예 사진=MBC 제공2일 방송되는 MBC '생방송 오늘 저녁'에서는 김치만두전골 맛집이 소개된다.29년 전통이 담겨 있는 주인장 표 김치만두전골에 숨은 비밀을 '전통의 맛 여기요~!'에서 파헤쳐본다.
329631078,경기침체로 기업 모금액 10억원 감소 2일 청주 상당공원에 설치된 충북모금회 사랑의 온도탑이 63.8도를 가리키고 있다./신동빈충북모금회의 희망 2019 나눔캠페인은 지난해 11월 20일부터 오는 1월 31일까지 73일간 충북 11개 시·군을 대상으로 실시되고 있다.
329634596,"문 대통령 지난 해 강정마을 방문해 화해와 치유 약속 ""공동체 회복위한 민군복합관광미항 개발사업 속도 내야""지난 해군 관함식 당시 강정마을을 방문해 주민과 간담회를 하고 있는 문재인 대통령(자료사진).강 의원도 지난해 열린 행정안전부 국정감사를 통해 ""민군복합관광미항 지역개발사업은 이전 정권의 의지 부족과 주민 합의가 선행되지 않아 사업 진척이 부진하다""며 ""행안부가 주도적으로 나서 공동체 회복을 위해 앞장설 것""을 지적했다."
329645172,"학교 주관 구매 입찰시행 이후 최초 적발27건 중 20건 낙찰… 공정위, 시정 조치 충북도내 각 급 학교마다 입학시즌이 다가오면서 교복을 구매하려는 학부모들이 매장을 찾고 있지만 20만원이 훌쩍 넘는 교복 값으로 소비자들의 부담이 증가하고 있다.다만 스쿨룩스 청주점은 2017년 9월 20일 폐업함에 따라 종결 처리 했다."
329645292,중부매일 [중부시론] 한병선 문학박사·교육평론가공존(共存)과 상생(相生)이라는 공동체 덕목 중 어느 쪽이 더 중요할까.보편성의 실천이 곧 상생으로 가는 길이다.
329654213,"與 “고성·비방만 있는 정쟁 중단”- 기재부, 의혹 제기한 신재민 고발기획재정부는 이날 정부의 KT&G 사장교체 지시, 적자 국채 추가 발행 압력 의혹 등을 제기한 신 전 사무관을 공무상 비밀누설 혐의와 공공기록물 관리에 관한 법률 위반 혐의로 서울중앙지검에 고발했다."
329655638,이종억 조례제정 거쳐 2억1600만원 들여 14개 학교 720명 수혜 예상 (동양일보 이종억 기자) 옥천군이 올해부터 중·고교 신입생과 전학생을 대상으로 교복구입비 지원에 나선다.군은 지난해 6월 충북 도내 최초로 유치원~고등학교 전면 무상급식을 시작한데 이어 올해 2억1600만원을 들여 교복구입비를 지원한다고 2일 밝혔다.김재종 옥천군수는 “지역 교육여건 개선을 위해 지난해 5만2000여 군민과 약속한 공약사항들을 하나씩 실천해 나가는 중”이라며 “앞으로도 우리지역 학생들이 안정적으로 학업에 열중할 수 있도록 더 좋은 교육 환경 조성에 최선을 다하겠다”고 밝혔다.
329673395,장지혜 당위성 주장 예정여부는 이달 발표정부의 예비타당성 조사 면제 대상사업 발표를 앞두고 인천 연수구가 수도권광역급행철도(GTX-B) 건설사업 예타 면제를 촉구하는 구민 서명이 10만명을 넘어섰다고 밝혔다.개통되면 인천에서 서울까지 20분 내 갈 수 있다.
329726975,"옥천군 평생학습원 어린이 독서교실·문화프로그램 수강생 모집충북일보=옥천] 옥천군 평생학습원은 겨울방학을 맞이한 초등학생을 위해 세계를 보는 시각을 넓히고, 다양한 배경지식을 쌓을 수 있도록 오는 15일부터 25일까지 겨울방학 프로그램에 참여할 어린이를 모집한다.옥천군민도서관 홈페이지(http://lib.oc.go.kr) 또는 1층 어린이자료실을 방문해 신청가능하며, 자세한 프로그램 일정 및 내용은 홈페이지 공지사항을 참고하면 된다."
