submit_id,hold_d
IDX00213,177.0
IDX00214,187.0
IDX00215,225.0
IDX00216,221.0
IDX00217,201.0
IDX00218,230.0
IDX00219,205.0
IDX00220,151.0
IDX00221,743.0
IDX00222,202.0
IDX00223,1.7740402259853374
IDX00224,165.0
IDX00225,182.0
IDX00226,149.0
IDX00227,149.0
IDX00228,759.0
IDX00229,253.0
IDX00230,384.0
IDX00231,174.0
IDX00232,803.0
IDX00233,325.0
IDX00234,203.0
IDX00235,226.0
IDX00236,568.0
IDX00237,167.0
IDX00238,235.0
IDX00239,226.0
IDX00240,221.0
IDX00241,575.0
IDX00242,602.0
IDX00243,291.0
IDX00244,205.0
IDX00245,272.0
IDX00246,208.0
IDX00247,247.0
IDX00248,203.0
IDX00249,191.0
IDX00250,182.0
IDX00251,269.0
IDX00252,182.0
IDX00253,165.0
IDX00254,153.0
IDX00255,149.0
IDX00256,238.0
IDX00257,158.0
IDX00258,155.0
IDX00259,828.0
IDX00260,537.0
IDX00261,291.0
IDX00262,152.0
IDX00263,1373.0
IDX00264,269.0
IDX00265,154.0
IDX00266,1252.0
IDX00267,201.0
IDX00268,158.0
IDX00269,216.0
IDX00270,223.0
IDX00271,807.0
IDX00272,1373.0
IDX00273,1327.0
IDX00274,1039.0
IDX00275,806.0
IDX00276,1036.0
IDX00277,1303.0
IDX00278,699.0
IDX00279,807.0
IDX00280,1336.0
IDX00281,1338.0
IDX00282,1373.0
IDX00283,156.0
IDX00284,162.0
IDX00285,2.34807664453557
IDX00286,155.0
IDX00287,161.0
IDX00288,382.0
IDX00289,152.0
IDX00290,178.0
IDX00291,153.0
IDX00292,170.0
IDX00293,166.0
IDX00294,1.606289109557487
IDX00295,157.0
IDX00296,165.0
IDX00297,161.0
IDX00298,150.0
IDX00299,716.0
IDX00300,181.0
IDX00301,150.0
IDX00302,151.0
IDX00303,1.7129402540535947
IDX00304,183.0
IDX00305,168.0
IDX00306,211.0
IDX00307,177.0
IDX00308,173.0
IDX00309,183.0
IDX00310,168.0
IDX00311,1.8565908725329163
IDX00312,221.0
IDX00313,182.0
IDX00314,281.0
IDX00315,173.0
IDX00316,423.0
IDX00317,272.0
IDX00318,272.0
IDX00319,282.0
IDX00320,352.0
IDX00321,166.0
IDX00322,279.0
IDX00323,270.0
IDX00324,152.0
IDX00325,151.0
IDX00326,162.0
IDX00327,188.0
IDX00328,356.0
IDX00329,270.0
IDX00330,177.0
IDX00331,250.0
IDX00332,335.0
IDX00333,151.0
IDX00334,256.0
IDX00335,182.0
IDX00336,172.0
IDX00337,219.0
IDX00338,244.0
IDX00339,291.0
IDX00340,256.0
IDX00341,261.0
IDX00342,248.0
IDX00343,282.0
IDX00344,218.0
IDX00345,180.0
IDX00346,181.0
IDX00347,164.0
IDX00348,281.0
IDX00349,246.0
IDX00350,384.0
IDX00351,173.0
IDX00352,167.0
IDX00353,252.0
IDX00354,167.0
IDX00355,198.0
IDX00356,254.0
IDX00357,168.0
IDX00358,162.0
IDX00359,168.0
IDX00360,178.0
IDX00361,280.0
IDX00362,281.0
IDX00363,180.0
IDX00364,297.0
IDX00365,244.0
IDX00366,260.0
IDX00367,291.0
IDX00368,238.0
IDX00369,244.0
IDX00370,270.0
IDX00371,231.0
IDX00372,175.0
IDX00373,231.0
IDX00374,352.0
IDX00375,211.0
IDX00376,438.0
IDX00377,231.0
IDX00378,291.0
IDX00379,257.0
IDX00380,270.0
IDX00381,217.0
IDX00382,248.0
IDX00383,248.0
IDX00384,211.0
IDX00385,281.0
IDX00386,156.0
IDX00387,282.0
IDX00388,196.0
IDX00389,173.0
IDX00390,238.0
IDX00391,256.0
IDX00392,270.0
IDX00393,233.0
IDX00394,231.0
IDX00395,168.0
IDX00396,281.0
IDX00397,279.0
IDX00398,173.0
IDX00399,172.0
IDX00400,218.0
IDX00401,354.0
IDX00402,281.0
IDX00403,225.0
IDX00404,173.0
IDX00405,386.0
IDX00406,158.0
IDX00407,181.0
IDX00408,152.0
IDX00409,363.0
IDX00410,223.0
IDX00411,224.0
IDX00412,532.0
IDX00413,274.0
IDX00414,718.0
IDX00415,870.0
IDX00416,310.0
IDX00417,219.0
IDX00418,717.0
IDX00419,159.0
IDX00420,806.0
IDX00421,154.0
IDX00422,486.0
IDX00423,217.0
IDX00424,225.0
IDX00425,317.0
IDX00426,833.0
IDX00427,156.0
IDX00428,1022.0
IDX00429,224.0
IDX00430,220.0
IDX00431,170.0
IDX00432,308.0
IDX00433,215.0
IDX00434,2.823490530653282
IDX00435,159.0
IDX00436,223.0
IDX00437,220.0
IDX00438,811.0
IDX00439,214.0
IDX00440,245.0
IDX00441,630.0
IDX00442,246.0
IDX00443,376.0
IDX00444,248.0
IDX00445,246.0
IDX00446,629.0
IDX00447,1223.0
IDX00448,1373.0
IDX00449,1373.0
IDX00450,1373.0
IDX00451,229.0
IDX00452,1041.0
IDX00453,751.0
IDX00454,150.0
IDX00455,286.0
IDX00456,190.0
IDX00457,153.0
IDX00458,181.0
IDX00459,217.0
IDX00460,212.0
IDX00461,154.0
IDX00462,591.0
IDX00463,437.0
IDX00464,152.0
IDX00465,1.4549224077510665
IDX00466,151.0
IDX00467,291.0
IDX00468,259.0
IDX00469,273.0
IDX00470,150.0
IDX00471,299.0
IDX00472,217.0
IDX00473,300.0
IDX00474,159.0
IDX00475,223.0
IDX00476,271.0
IDX00477,203.0
IDX00478,154.0
IDX00479,226.0
IDX00480,212.0
IDX00481,275.0
IDX00482,216.0
IDX00483,275.0
IDX00484,311.0
IDX00485,241.0
IDX00486,273.0
IDX00487,316.0
IDX00488,239.0
IDX00489,179.0
IDX00490,1373.0
IDX00491,223.0
IDX00492,300.0
IDX00493,163.0
IDX00494,277.0
IDX00495,310.0
IDX00496,1373.0
IDX00497,337.0
IDX00498,1.622371768865043
IDX00499,150.0
IDX00500,150.0
IDX00501,150.0
IDX00502,226.0
IDX00503,163.0
IDX00504,149.0
IDX00505,155.0
IDX00506,1373.0
IDX00507,1373.0
IDX00508,191.0
IDX00509,1373.0
IDX00510,171.0
IDX00511,162.0
IDX00512,223.0
IDX00513,260.0
IDX00514,161.0
IDX00515,211.0
IDX00516,182.0
IDX00517,172.0
IDX00518,173.0
IDX00519,156.0
IDX00520,220.0
IDX00521,183.0
IDX00522,175.0
IDX00523,180.0
IDX00524,185.0
IDX00525,160.0
IDX00526,168.0
IDX00527,194.0
IDX00528,155.0
IDX00529,157.0
IDX00530,150.0
IDX00531,191.0
IDX00532,192.0
IDX00533,206.0
IDX00534,192.0
IDX00535,155.0
IDX00536,171.0
IDX00537,152.0
IDX00538,202.0
IDX00539,200.0
IDX00540,1132.0
IDX00541,226.0
IDX00542,153.0
IDX00543,473.0
IDX00544,187.0
IDX00545,157.0
IDX00546,161.0
IDX00547,259.0
IDX00548,179.0
IDX00549,1.4927496271844305
IDX00550,600.0
IDX00551,155.0
IDX00552,173.0
IDX00553,149.0
IDX00554,163.0
IDX00555,152.0
IDX00556,177.0
IDX00557,294.0
IDX00558,195.0
IDX00559,1.4703372280209783
IDX00560,199.0
IDX00561,192.0
IDX00562,168.0
IDX00563,149.0
IDX00564,153.0
IDX00565,168.0
IDX00566,811.0
IDX00567,188.0
IDX00568,369.0
IDX00569,308.0
IDX00570,323.0
IDX00571,184.0
IDX00572,330.0
IDX00573,369.0
IDX00574,251.0
IDX00575,369.0
IDX00576,150.0
IDX00577,219.0
IDX00578,1.7856453988283394
IDX00579,1.7188975831972422
IDX00580,149.0
IDX00581,150.0
IDX00582,1.6856744812490825
IDX00583,199.0
IDX00584,184.0
IDX00585,1019.0
IDX00586,178.0
IDX00587,1056.0
IDX00588,845.0
IDX00589,171.0
IDX00590,171.0
IDX00591,794.0
IDX00592,164.0
IDX00593,189.0
IDX00594,167.0
IDX00595,185.0
IDX00596,608.0
IDX00597,169.0
IDX00598,246.0
IDX00599,152.0
IDX00600,165.0
IDX00601,156.0
IDX00602,1324.0
IDX00603,155.0
IDX00604,151.0
IDX00605,2.0160533942150303
IDX00606,1195.0
IDX00607,1.9409601802428407
IDX00608,2.0012195379537823
IDX00609,159.0
IDX00610,155.0
IDX00611,1141.0
IDX00612,1105.0
IDX00613,1345.0
IDX00614,1040.0
IDX00615,1158.0
IDX00616,232.0
IDX00617,159.0
IDX00618,158.0
IDX00619,302.0
IDX00620,661.0
IDX00621,416.0
IDX00622,661.0
IDX00623,1373.0
IDX00624,416.0
IDX00625,152.0
IDX00626,228.0
IDX00627,224.0
IDX00628,150.0
IDX00629,515.0
IDX00630,569.0
IDX00631,2.009521965317271
IDX00632,152.0
IDX00633,185.0
IDX00634,150.0
IDX00635,172.0
IDX00636,165.0
IDX00637,151.0
IDX00638,350.0
IDX00639,163.0
IDX00640,154.0
IDX00641,153.0
IDX00642,1.8576453280894794
IDX00643,182.0
IDX00644,334.0
IDX00645,157.0
IDX00646,568.0
IDX00647,254.0
IDX00648,175.0
IDX00649,858.0
IDX00650,152.0
IDX00651,365.0
IDX00652,175.0
IDX00653,329.0
IDX00654,207.0
IDX00655,2.3855454958184517
IDX00656,174.0
IDX00657,154.0
IDX00658,153.0
IDX00659,304.0
IDX00660,166.0
IDX00661,151.0
IDX00662,155.0
IDX00663,148.0
IDX00664,576.0
IDX00665,605.0
IDX00666,164.0
IDX00667,2.2124121032572654
IDX00668,149.0
IDX00669,151.0
IDX00670,163.0
IDX00671,156.0
IDX00672,208.0
IDX00673,2.6296497894198048
IDX00674,229.0
IDX00675,230.0
IDX00676,577.0
IDX00677,577.0
IDX00678,844.0
IDX00679,230.0
IDX00680,151.0
IDX00681,2.705420649809245
IDX00682,153.0
IDX00683,293.0
IDX00684,834.0
IDX00685,528.0
IDX00686,178.0
IDX00687,236.0
IDX00688,213.0
IDX00689,169.0
IDX00690,156.0
IDX00691,169.0
IDX00692,1169.0
IDX00693,153.0
IDX00694,275.0
IDX00695,153.0
IDX00696,324.0
IDX00697,324.0
IDX00698,222.0
IDX00699,251.0
IDX00700,253.0
IDX00701,324.0
IDX00702,243.0
IDX00703,160.0
IDX00704,172.0
IDX00705,267.0
IDX00706,868.0
IDX00707,864.0
IDX00708,553.0
IDX00709,524.0
IDX00710,582.0
IDX00711,717.0
IDX00712,864.0
IDX00713,465.0
IDX00714,543.0
IDX00715,524.0
IDX00716,760.0
IDX00717,460.0
IDX00718,703.0
IDX00719,1233.0
IDX00720,813.0
IDX00721,866.0
IDX00722,720.0
IDX00723,1098.0
IDX00724,524.0
IDX00725,621.0
IDX00726,379.0
IDX00727,621.0
IDX00728,875.0
IDX00729,808.0
IDX00730,172.0
IDX00731,232.0
IDX00732,806.0
IDX00733,247.0
IDX00734,156.0
IDX00735,149.0
IDX00736,392.0
IDX00737,200.0
IDX00738,289.0
IDX00739,723.0
IDX00740,153.0
IDX00741,160.0
IDX00742,149.0
IDX00743,289.0
IDX00744,281.0
IDX00745,281.0
IDX00746,442.0
IDX00747,880.0
IDX00748,184.0
IDX00749,812.0
IDX00750,174.0
IDX00751,376.0
IDX00752,219.0
IDX00753,150.0
IDX00754,234.0
IDX00755,327.0
IDX00756,181.0
IDX00757,215.0
IDX00758,201.0
IDX00759,149.0
IDX00760,1.7660337561989974
IDX00761,1.870629452985495
IDX00762,219.0
IDX00763,288.0
IDX00764,311.0
IDX00765,810.0
IDX00766,1082.0
IDX00767,840.0
IDX00768,347.0
IDX00769,341.0
IDX00770,1090.0
IDX00771,1045.0
IDX00772,1096.0
IDX00773,1078.0
IDX00774,452.0
IDX00775,451.0
IDX00776,839.0
IDX00777,977.0
IDX00778,856.0
IDX00779,374.0
IDX00780,1040.0
IDX00781,660.0
IDX00782,163.0
IDX00783,155.0
IDX00784,158.0
IDX00785,150.0
IDX00786,151.0
IDX00787,194.0
IDX00788,370.0
IDX00789,337.0
IDX00790,154.0
IDX00791,163.0
IDX00792,171.0
IDX00793,218.0
IDX00794,178.0
IDX00795,176.0
IDX00796,162.0
IDX00797,149.0
IDX00798,303.0
IDX00799,209.0
IDX00800,170.0
IDX00801,164.0
IDX00802,219.0
IDX00803,229.0
IDX00804,156.0
IDX00805,194.0
IDX00806,254.0
IDX00807,375.0
IDX00808,152.0
IDX00809,154.0
IDX00810,156.0
IDX00811,228.0
IDX00812,784.0
IDX00813,598.0
IDX00814,381.0
IDX00815,276.0
IDX00816,438.0
IDX00817,275.0
IDX00818,262.0
IDX00819,152.0
IDX00820,1.8277410421857505
IDX00821,152.0
IDX00822,180.0
IDX00823,168.0
IDX00824,169.0
IDX00825,155.0
IDX00826,306.0
IDX00827,150.0
IDX00828,152.0
IDX00829,173.0
IDX00830,171.0
IDX00831,231.0
IDX00832,2.3893722954481023
IDX00833,2.630519020135261
IDX00834,234.0
IDX00835,172.0
IDX00836,2.438125184695893
IDX00837,152.0
IDX00838,753.0
IDX00839,152.0
IDX00840,156.0
IDX00841,159.0
IDX00842,1.855485058231101
IDX00843,208.0
IDX00844,151.0
IDX00845,2.324633500232489
IDX00846,2.443993860028578
IDX00847,1.8041604016306763
IDX00848,155.0
IDX00849,187.0
IDX00850,177.0
IDX00851,150.0
IDX00852,229.0
IDX00853,155.0
IDX00854,206.0
IDX00855,314.0
IDX00856,455.0
IDX00857,173.0
IDX00858,155.0
IDX00859,152.0
IDX00860,156.0
IDX00861,163.0
IDX00862,157.0
IDX00863,161.0
IDX00864,205.0
IDX00865,444.0
IDX00866,825.0
IDX00867,358.0
IDX00868,446.0
IDX00869,1147.0
IDX00870,216.0
IDX00871,1.728649616400665
IDX00872,665.0
IDX00873,150.0
IDX00874,208.0
IDX00875,174.0
IDX00876,544.0
IDX00877,159.0
IDX00878,956.0
IDX00879,941.0
IDX00880,1016.0
IDX00881,1016.0
IDX00882,1013.0
IDX00883,292.0
IDX00884,163.0
IDX00885,399.0
IDX00886,482.0
IDX00887,545.0
IDX00888,434.0
IDX00889,162.0
IDX00890,2.158560127921509
IDX00891,160.0
IDX00892,1.6549510312827316
IDX00893,167.0
IDX00894,178.0
IDX00895,164.0
IDX00896,173.0
IDX00897,158.0
IDX00898,156.0
IDX00899,180.0
IDX00900,197.0
IDX00901,169.0
IDX00902,175.0
IDX00903,170.0
IDX00904,156.0
IDX00905,195.0
IDX00906,1.9794771116025367
IDX00907,171.0
IDX00908,156.0
IDX00909,176.0
IDX00910,156.0
IDX00911,158.0
IDX00912,152.0
IDX00913,2.4476327693826265
IDX00914,166.0
IDX00915,174.0
IDX00916,153.0
IDX00917,168.0
IDX00918,154.0
IDX00919,155.0
IDX00920,155.0
IDX00921,153.0
IDX00922,1.7273332887571935
IDX00923,168.0
IDX00924,166.0
IDX00925,864.0
IDX00926,1071.0
IDX00927,866.0
IDX00928,895.0
IDX00929,1077.0
IDX00930,390.0
IDX00931,862.0
IDX00932,870.0
IDX00933,230.0
IDX00934,1124.0
IDX00935,376.0
IDX00936,245.0
IDX00937,242.0
IDX00938,203.0
IDX00939,239.0
IDX00940,201.0
IDX00941,275.0
IDX00942,299.0
IDX00943,238.0
IDX00944,286.0
IDX00945,299.0
IDX00946,174.0
IDX00947,287.0
IDX00948,200.0
IDX00949,208.0
IDX00950,2.433049410727696
IDX00951,164.0
IDX00952,165.0
IDX00953,833.0
IDX00954,165.0
IDX00955,165.0
IDX00956,795.0
IDX00957,172.0
IDX00958,150.0
IDX00959,179.0
IDX00960,172.0
IDX00961,150.0
IDX00962,153.0
IDX00963,196.0
IDX00964,156.0
IDX00965,241.0
IDX00966,281.0
IDX00967,165.0
IDX00968,174.0
IDX00969,158.0
IDX00970,154.0
IDX00971,305.0
IDX00972,159.0
IDX00973,200.0
IDX00974,171.0
IDX00975,171.0
IDX00976,164.0
IDX00977,218.0
IDX00978,222.0
IDX00979,164.0
IDX00980,2.6550733488126785
IDX00981,202.0
IDX00982,276.0
IDX00983,245.0
IDX00984,274.0
IDX00985,173.0
IDX00986,169.0
IDX00987,164.0
IDX00988,362.0
IDX00989,262.0
IDX00990,152.0
IDX00991,206.0
IDX00992,177.0
IDX00993,277.0
IDX00994,158.0
IDX00995,165.0
IDX00996,165.0
IDX00997,167.0
IDX00998,158.0
IDX00999,167.0
IDX01000,337.0
IDX01001,165.0
IDX01002,865.0
IDX01003,303.0
IDX01004,303.0
IDX01005,153.0
IDX01006,424.0
IDX01007,503.0
IDX01008,571.0
IDX01009,182.0
IDX01010,178.0
IDX01011,303.0
IDX01012,186.0
IDX01013,390.0
IDX01014,230.0
IDX01015,303.0
IDX01016,303.0
IDX01017,240.0
IDX01018,165.0
IDX01019,237.0
IDX01020,365.0
IDX01021,303.0
IDX01022,157.0
IDX01023,156.0
IDX01024,194.0
IDX01025,158.0
IDX01026,357.0
IDX01027,157.0
IDX01028,157.0
IDX01029,217.0
IDX01030,160.0
IDX01031,752.0
IDX01032,209.0
IDX01033,148.0
IDX01034,1.53646807259228
IDX01035,173.0
IDX01036,161.0
IDX01037,152.0
IDX01038,153.0
IDX01039,150.0
IDX01040,150.0
IDX01041,1.492882303668782
IDX01042,172.0
IDX01043,1.521013147148207
IDX01044,164.0
IDX01045,1.5642718070582973
IDX01046,272.0
IDX01047,218.0
IDX01048,162.0
IDX01049,209.0
IDX01050,180.0
IDX01051,225.0
IDX01052,727.0
IDX01053,157.0
IDX01054,255.0
IDX01055,149.0
IDX01056,808.0
IDX01057,222.0
IDX01058,305.0
IDX01059,164.0
IDX01060,839.0
IDX01061,230.0
IDX01062,219.0
IDX01063,284.0
IDX01064,218.0
IDX01065,176.0
IDX01066,1.5903296872220163
IDX01067,1.5068342925957126
IDX01068,170.0
IDX01069,1.7432744199708794
IDX01070,150.0
IDX01071,1.5330728082750342
IDX01072,1.5617010807423952
IDX01073,1.6381528127428284
IDX01074,149.0
IDX01075,1022.0
IDX01076,270.0
IDX01077,849.0
IDX01078,341.0
IDX01079,209.0
IDX01080,378.0
IDX01081,149.0
IDX01082,160.0
IDX01083,159.0
IDX01084,1.7224803954783843
IDX01085,161.0
IDX01086,1.8509410410626095
IDX01087,1.7592141118529492
IDX01088,208.0
IDX01089,1.7099265629120088
IDX01090,205.0
IDX01091,1.9516893413108574
IDX01092,363.0
IDX01093,807.0
IDX01094,2.1264731064626043
IDX01095,251.0
IDX01096,310.0
IDX01097,1081.0
IDX01098,958.0
IDX01099,357.0
IDX01100,1047.0
IDX01101,1009.0
IDX01102,1047.0
IDX01103,1083.0
IDX01104,1092.0
IDX01105,958.0
IDX01106,953.0
IDX01107,152.0
IDX01108,298.0
IDX01109,261.0
IDX01110,252.0
IDX01111,417.0
IDX01112,221.0
IDX01113,221.0
IDX01114,420.0
IDX01115,298.0
IDX01116,224.0
IDX01117,345.0
IDX01118,260.0
IDX01119,221.0
IDX01120,171.0
IDX01121,271.0
IDX01122,244.0
IDX01123,154.0
IDX01124,155.0
IDX01125,155.0
IDX01126,156.0
IDX01127,157.0
IDX01128,149.0
IDX01129,327.0
IDX01130,220.0
IDX01131,155.0
IDX01132,160.0
IDX01133,154.0
IDX01134,168.0
IDX01135,165.0
IDX01136,213.0
IDX01137,152.0
IDX01138,161.0
IDX01139,151.0
IDX01140,161.0
IDX01141,327.0
IDX01142,154.0
IDX01143,215.0
IDX01144,160.0
IDX01145,168.0
IDX01146,171.0
IDX01147,256.0
IDX01148,171.0
IDX01149,171.0
IDX01150,171.0
IDX01151,203.0
IDX01152,212.0
IDX01153,1.6163990974048459
IDX01154,233.0
IDX01155,161.0
IDX01156,163.0
IDX01157,152.0
IDX01158,159.0
IDX01159,243.0
IDX01160,250.0
IDX01161,223.0
IDX01162,284.0
IDX01163,181.0
IDX01164,236.0
IDX01165,151.0
IDX01166,164.0
IDX01167,151.0
IDX01168,184.0
IDX01169,170.0
IDX01170,166.0
IDX01171,151.0
IDX01172,165.0
IDX01173,171.0
IDX01174,162.0
IDX01175,180.0
IDX01176,1.5560458393699403
IDX01177,1091.0
IDX01178,217.0
IDX01179,213.0
IDX01180,239.0
IDX01181,239.0
IDX01182,911.0
IDX01183,240.0
IDX01184,167.0
IDX01185,178.0
IDX01186,616.0
IDX01187,810.0
IDX01188,823.0
IDX01189,823.0
IDX01190,239.0
IDX01191,823.0
IDX01192,616.0
IDX01193,254.0
IDX01194,322.0
IDX01195,823.0
IDX01196,718.0
IDX01197,244.0
IDX01198,712.0
IDX01199,247.0
IDX01200,341.0
IDX01201,159.0
IDX01202,1.3026954186692845
IDX01203,1.424422916067848
IDX01204,1.3679787301600261
IDX01205,150.0
IDX01206,261.0
IDX01207,265.0
IDX01208,242.0
IDX01209,277.0
IDX01210,215.0
IDX01211,156.0
IDX01212,1.7161517412158225
IDX01213,149.0
IDX01214,164.0
IDX01215,152.0
IDX01216,255.0
IDX01217,306.0
IDX01218,214.0
IDX01219,265.0
IDX01220,225.0
IDX01221,149.0
IDX01222,316.0
IDX01223,219.0
IDX01224,291.0
IDX01225,298.0
IDX01226,171.0
IDX01227,152.0
IDX01228,158.0
IDX01229,152.0
IDX01230,159.0
IDX01231,157.0
IDX01232,171.0
IDX01233,171.0
IDX01234,175.0
IDX01235,222.0
IDX01236,265.0
IDX01237,243.0
IDX01238,174.0
IDX01239,243.0
IDX01240,167.0
IDX01241,230.0
IDX01242,161.0
IDX01243,158.0
IDX01244,176.0
IDX01245,215.0
IDX01246,217.0
IDX01247,202.0
IDX01248,300.0
IDX01249,296.0
IDX01250,171.0
IDX01251,295.0
IDX01252,172.0
IDX01253,308.0
IDX01254,158.0
IDX01255,218.0
IDX01256,321.0
IDX01257,341.0
IDX01258,165.0
IDX01259,149.0
IDX01260,159.0
IDX01261,221.0
IDX01262,289.0
IDX01263,197.0
IDX01264,219.0
IDX01265,192.0
IDX01266,149.0
IDX01267,216.0
IDX01268,181.0
IDX01269,168.0
IDX01270,218.0
IDX01271,151.0
IDX01272,151.0
IDX01273,168.0
IDX01274,218.0
IDX01275,222.0
IDX01276,169.0
IDX01277,168.0
IDX01278,216.0
IDX01279,160.0
IDX01280,149.0
IDX01281,158.0
IDX01282,149.0
IDX01283,197.0
IDX01284,218.0
IDX01285,216.0
IDX01286,214.0
IDX01287,161.0
IDX01288,218.0
IDX01289,219.0
IDX01290,202.0
IDX01291,214.0
IDX01292,202.0
IDX01293,181.0
IDX01294,203.0
IDX01295,218.0
IDX01296,223.0
IDX01297,218.0
IDX01298,185.0
IDX01299,219.0
IDX01300,158.0
IDX01301,197.0
IDX01302,356.0
IDX01303,160.0
IDX01304,1035.0
IDX01305,952.0
IDX01306,1028.0
IDX01307,1028.0
IDX01308,1028.0
IDX01309,1022.0
IDX01310,1003.0
IDX01311,163.0
IDX01312,400.0
IDX01313,222.0
IDX01314,243.0
IDX01315,223.0
IDX01316,167.0
IDX01317,167.0
IDX01318,183.0
IDX01319,163.0
IDX01320,512.0
IDX01321,172.0
IDX01322,161.0
IDX01323,154.0
IDX01324,166.0
IDX01325,163.0
IDX01326,166.0
IDX01327,154.0
IDX01328,166.0
IDX01329,153.0
IDX01330,605.0
IDX01331,253.0
IDX01332,263.0
IDX01333,216.0
IDX01334,248.0
IDX01335,152.0
IDX01336,262.0
IDX01337,152.0
IDX01338,263.0
IDX01339,162.0
IDX01340,222.0
IDX01341,219.0
IDX01342,158.0
IDX01343,697.0
IDX01344,154.0
IDX01345,549.0
IDX01346,149.0
IDX01347,224.0
IDX01348,296.0
IDX01349,289.0
IDX01350,339.0
IDX01351,162.0
IDX01352,229.0
IDX01353,525.0
