submit_id,hold_d
IDX00209,61
IDX00210,48
IDX00211,86
IDX00212,117
IDX00213,32
IDX00214,42
IDX00215,80
IDX00216,76
IDX00217,56
IDX00218,85
IDX00219,60
IDX00220,6
IDX00221,598
IDX00222,57
IDX00223,2
IDX00224,20
IDX00225,37
IDX00226,4
IDX00227,4
IDX00228,614
IDX00229,108
IDX00230,239
IDX00231,29
IDX00232,658
IDX00233,180
IDX00234,58
IDX00235,81
IDX00236,423
IDX00237,22
IDX00238,90
IDX00239,81
IDX00240,76
IDX00241,430
IDX00242,457
IDX00243,146
IDX00244,60
IDX00245,127
IDX00246,63
IDX00247,102
IDX00248,58
IDX00249,46
IDX00250,37
IDX00251,124
IDX00252,37
IDX00253,20
IDX00254,8
IDX00255,4
IDX00256,93
IDX00257,13
IDX00258,10
IDX00259,683
IDX00260,392
IDX00261,146
IDX00262,7
IDX00263,1228
IDX00264,124
IDX00265,9
IDX00266,1107
IDX00267,56
IDX00268,13
IDX00269,71
IDX00270,78
IDX00271,662
IDX00272,1228
IDX00273,1182
IDX00274,894
IDX00275,661
IDX00276,891
IDX00277,1158
IDX00278,554
IDX00279,662
IDX00280,1191
IDX00281,1193
IDX00282,1228
IDX00283,11
IDX00284,17
IDX00285,3
IDX00286,10
IDX00287,16
IDX00288,237
IDX00289,7
IDX00290,33
IDX00291,8
IDX00292,25
IDX00293,21
IDX00294,2
IDX00295,12
IDX00296,20
IDX00297,16
IDX00298,5
IDX00299,571
IDX00300,36
IDX00301,5
IDX00302,6
IDX00303,2
IDX00304,38
IDX00305,23
IDX00306,66
IDX00307,32
IDX00308,28
IDX00309,38
IDX00310,23
IDX00311,2
IDX00312,76
IDX00313,37
IDX00314,136
IDX00315,28
IDX00316,278
IDX00317,127
IDX00318,127
IDX00319,137
IDX00320,207
IDX00321,21
IDX00322,134
IDX00323,125
IDX00324,7
IDX00325,6
IDX00326,17
IDX00327,43
IDX00328,211
IDX00329,125
IDX00330,32
IDX00331,105
IDX00332,190
IDX00333,6
IDX00334,111
IDX00335,37
IDX00336,27
IDX00337,74
IDX00338,99
IDX00339,146
IDX00340,111
IDX00341,116
IDX00342,103
IDX00343,137
IDX00344,73
IDX00345,35
IDX00346,36
IDX00347,19
IDX00348,136
IDX00349,101
IDX00350,239
IDX00351,28
IDX00352,22
IDX00353,107
IDX00354,22
IDX00355,53
IDX00356,109
IDX00357,23
IDX00358,17
IDX00359,23
IDX00360,33
IDX00361,135
IDX00362,136
IDX00363,35
IDX00364,152
IDX00365,99
IDX00366,115
IDX00367,146
IDX00368,93
IDX00369,99
IDX00370,125
IDX00371,86
IDX00372,30
IDX00373,86
IDX00374,207
IDX00375,66
IDX00376,293
IDX00377,86
IDX00378,146
IDX00379,112
IDX00380,125
IDX00381,72
IDX00382,103
IDX00383,103
IDX00384,66
IDX00385,136
IDX00386,11
IDX00387,137
IDX00388,51
IDX00389,28
IDX00390,93
IDX00391,111
IDX00392,125
IDX00393,88
IDX00394,86
IDX00395,23
IDX00396,136
IDX00397,134
IDX00398,28
IDX00399,27
IDX00400,73
IDX00401,209
IDX00402,136
IDX00403,80
IDX00404,28
IDX00405,241
IDX00406,13
IDX00407,36
IDX00408,7
IDX00409,218
IDX00410,78
IDX00411,79
IDX00412,387
IDX00413,129
IDX00414,573
IDX00415,725
IDX00416,165
IDX00417,74
IDX00418,572
IDX00419,14
IDX00420,661
IDX00421,9
IDX00422,341
IDX00423,72
IDX00424,80
IDX00425,172
IDX00426,688
IDX00427,11
IDX00428,877
IDX00429,79
IDX00430,75
IDX00431,25
IDX00432,163
IDX00433,70
IDX00434,3
IDX00435,14
IDX00436,78
IDX00437,75
IDX00438,666
IDX00439,69
IDX00440,100
IDX00441,485
IDX00442,101
IDX00443,231
IDX00444,103
IDX00445,101
IDX00446,484
IDX00447,1078
IDX00448,1228
IDX00449,1228
IDX00450,1228
IDX00451,84
IDX00452,896
IDX00453,606
IDX00454,5
IDX00455,141
IDX00456,45
IDX00457,8
IDX00458,36
IDX00459,72
IDX00460,67
IDX00461,9
IDX00462,446
IDX00463,292
IDX00464,7
IDX00465,2
IDX00466,6
IDX00467,146
IDX00468,114
IDX00469,128
IDX00470,5
IDX00471,154
IDX00472,72
IDX00473,155
IDX00474,14
IDX00475,78
IDX00476,126
IDX00477,58
IDX00478,9
IDX00479,81
IDX00480,67
IDX00481,130
IDX00482,71
IDX00483,130
IDX00484,166
IDX00485,96
IDX00486,128
IDX00487,171
IDX00488,94
IDX00489,34
IDX00490,1228
IDX00491,78
IDX00492,155
IDX00493,18
IDX00494,132
IDX00495,165
IDX00496,1228
IDX00497,192
IDX00498,2
IDX00499,5
IDX00500,5
IDX00501,5
IDX00502,81
IDX00503,18
IDX00504,4
IDX00505,10
IDX00506,1228
IDX00507,1228
IDX00508,46
IDX00509,1228
IDX00510,26
IDX00511,17
IDX00512,78
IDX00513,115
IDX00514,16
IDX00515,66
IDX00516,37
IDX00517,27
IDX00518,28
IDX00519,11
IDX00520,75
IDX00521,38
IDX00522,30
IDX00523,35
IDX00524,40
IDX00525,15
IDX00526,23
IDX00527,49
IDX00528,10
IDX00529,12
IDX00530,5
IDX00531,46
IDX00532,47
IDX00533,61
IDX00534,47
IDX00535,10
IDX00536,26
IDX00537,7
IDX00538,57
IDX00539,55
IDX00540,987
IDX00541,81
IDX00542,8
IDX00543,328
IDX00544,42
IDX00545,12
IDX00546,16
IDX00547,114
IDX00548,34
IDX00549,2
IDX00550,455
IDX00551,10
IDX00552,28
IDX00553,4
IDX00554,18
IDX00555,7
IDX00556,32
IDX00557,149
IDX00558,50
IDX00559,2
IDX00560,54
IDX00561,47
IDX00562,23
IDX00563,4
IDX00564,8
IDX00565,23
IDX00566,666
IDX00567,43
IDX00568,224
IDX00569,163
IDX00570,178
IDX00571,39
IDX00572,185
IDX00573,224
IDX00574,106
IDX00575,224
IDX00576,5
IDX00577,74
IDX00578,2
IDX00579,2
IDX00580,4
IDX00581,5
IDX00582,2
IDX00583,54
IDX00584,39
IDX00585,874
IDX00586,33
IDX00587,911
IDX00588,700
IDX00589,26
IDX00590,26
IDX00591,649
IDX00592,19
IDX00593,44
IDX00594,22
IDX00595,40
IDX00596,463
IDX00597,24
IDX00598,101
IDX00599,7
IDX00600,20
IDX00601,11
IDX00602,1179
IDX00603,10
IDX00604,6
IDX00605,2
IDX00606,1050
IDX00607,2
IDX00608,2
IDX00609,14
IDX00610,10
IDX00611,1141
IDX00612,1105
IDX00613,1200
IDX00614,895
IDX00615,1158
IDX00616,87
IDX00617,14
IDX00618,13
IDX00619,157
IDX00620,516
IDX00621,271
IDX00622,516
IDX00623,1228
IDX00624,271
IDX00625,7
IDX00626,83
IDX00627,79
IDX00628,5
IDX00629,370
IDX00630,424
IDX00631,2
IDX00632,7
IDX00633,40
IDX00634,5
IDX00635,27
IDX00636,20
IDX00637,6
IDX00638,205
IDX00639,18
IDX00640,9
IDX00641,8
IDX00642,2
IDX00643,37
IDX00644,189
IDX00645,12
IDX00646,423
IDX00647,109
IDX00648,30
IDX00649,713
IDX00650,7
IDX00651,220
IDX00652,30
IDX00653,184
IDX00654,62
IDX00655,3
IDX00656,29
IDX00657,9
IDX00658,8
IDX00659,159
IDX00660,21
IDX00661,6
IDX00662,10
IDX00663,3
IDX00664,431
IDX00665,460
IDX00666,19
IDX00667,3
IDX00668,4
IDX00669,6
IDX00670,18
IDX00671,11
IDX00672,63
IDX00673,3
IDX00674,84
IDX00675,85
IDX00676,432
IDX00677,432
IDX00678,699
IDX00679,85
IDX00680,6
IDX00681,3
IDX00682,8
IDX00683,148
IDX00684,689
IDX00685,383
IDX00686,33
IDX00687,91
IDX00688,68
IDX00689,24
IDX00690,11
IDX00691,24
IDX00692,1024
IDX00693,8
IDX00694,130
IDX00695,8
IDX00696,179
IDX00697,179
IDX00698,77
IDX00699,106
IDX00700,108
IDX00701,179
IDX00702,98
IDX00703,15
IDX00704,27
IDX00705,122
IDX00706,723
IDX00707,719
IDX00708,408
IDX00709,379
IDX00710,437
IDX00711,572
IDX00712,719
IDX00713,320
IDX00714,398
IDX00715,379
IDX00716,615
IDX00717,315
IDX00718,558
IDX00719,1088
IDX00720,668
IDX00721,721
IDX00722,575
IDX00723,953
IDX00724,379
IDX00725,476
IDX00726,234
IDX00727,476
IDX00728,730
IDX00729,663
IDX00730,27
IDX00731,87
IDX00732,661
IDX00733,102
IDX00734,11
IDX00735,4
IDX00736,247
IDX00737,55
IDX00738,144
IDX00739,578
IDX00740,8
IDX00741,15
IDX00742,4
IDX00743,144
IDX00744,136
IDX00745,136
IDX00746,297
IDX00747,735
IDX00748,39
IDX00749,667
IDX00750,29
IDX00751,231
IDX00752,74
IDX00753,5
IDX00754,89
IDX00755,182
IDX00756,36
IDX00757,70
IDX00758,56
IDX00759,4
IDX00760,2
IDX00761,2
IDX00762,74
IDX00763,143
IDX00764,166
IDX00765,665
IDX00766,937
IDX00767,695
IDX00768,202
IDX00769,196
IDX00770,945
IDX00771,900
IDX00772,951
IDX00773,933
IDX00774,307
IDX00775,306
IDX00776,694
IDX00777,832
IDX00778,711
IDX00779,229
IDX00780,895
IDX00781,515
IDX00782,18
IDX00783,10
IDX00784,13
IDX00785,5
IDX00786,6
IDX00787,49
IDX00788,225
IDX00789,192
IDX00790,9
IDX00791,18
IDX00792,26
IDX00793,73
IDX00794,33
IDX00795,31
IDX00796,17
IDX00797,4
IDX00798,158
IDX00799,64
IDX00800,25
IDX00801,19
IDX00802,74
IDX00803,84
IDX00804,11
IDX00805,49
IDX00806,109
IDX00807,230
IDX00808,7
IDX00809,9
IDX00810,11
IDX00811,83
IDX00812,639
IDX00813,453
IDX00814,236
IDX00815,131
IDX00816,293
IDX00817,130
IDX00818,117
IDX00819,7
IDX00820,2
IDX00821,7
IDX00822,35
IDX00823,23
IDX00824,24
IDX00825,10
IDX00826,161
IDX00827,5
IDX00828,7
IDX00829,28
IDX00830,26
IDX00831,86
IDX00832,3
IDX00833,3
IDX00834,89
IDX00835,27
IDX00836,3
IDX00837,7
IDX00838,608
IDX00839,7
IDX00840,11
IDX00841,14
IDX00842,2
IDX00843,63
IDX00844,6
IDX00845,3
IDX00846,3
IDX00847,2
IDX00848,10
IDX00849,42
IDX00850,32
IDX00851,5
IDX00852,84
IDX00853,10
IDX00854,61
IDX00855,169
IDX00856,310
IDX00857,28
IDX00858,10
IDX00859,7
IDX00860,11
IDX00861,18
IDX00862,12
IDX00863,16
IDX00864,60
IDX00865,299
IDX00866,680
IDX00867,213
IDX00868,301
IDX00869,1002
IDX00870,71
IDX00871,2
IDX00872,520
IDX00873,5
IDX00874,63
IDX00875,29
IDX00876,399
IDX00877,14
IDX00878,811
IDX00879,796
IDX00880,871
IDX00881,871
IDX00882,868
IDX00883,147
IDX00884,18
IDX00885,254
IDX00886,337
IDX00887,400
IDX00888,289
IDX00889,17
IDX00890,3
IDX00891,15
IDX00892,2
IDX00893,22
IDX00894,33
IDX00895,19
IDX00896,28
IDX00897,13
IDX00898,11
IDX00899,35
IDX00900,52
IDX00901,24
IDX00902,30
IDX00903,25
IDX00904,11
IDX00905,50
IDX00906,2
IDX00907,26
IDX00908,11
IDX00909,31
IDX00910,11
IDX00911,13
IDX00912,7
IDX00913,3
IDX00914,21
IDX00915,29
IDX00916,8
IDX00917,23
IDX00918,9
IDX00919,10
IDX00920,10
IDX00921,8
IDX00922,2
IDX00923,23
IDX00924,21
IDX00925,719
IDX00926,926
IDX00927,721
IDX00928,750
IDX00929,932
IDX00930,245
IDX00931,717
IDX00932,725
IDX00933,85
IDX00934,979
IDX00935,231
IDX00936,100
IDX00937,97
IDX00938,58
IDX00939,94
IDX00940,56
IDX00941,130
IDX00942,154
IDX00943,93
IDX00944,141
IDX00945,154
IDX00946,29
IDX00947,142
IDX00948,55
IDX00949,63
IDX00950,3
IDX00951,19
IDX00952,20
IDX00953,688
IDX00954,20
IDX00955,20
IDX00956,650
IDX00957,27
IDX00958,5
IDX00959,34
IDX00960,27
IDX00961,5
IDX00962,8
IDX00963,51
IDX00964,11
IDX00965,96
IDX00966,136
IDX00967,20
IDX00968,29
IDX00969,13
IDX00970,9
IDX00971,160
IDX00972,14
IDX00973,55
IDX00974,26
IDX00975,26
IDX00976,19
IDX00977,73
IDX00978,77
IDX00979,19
IDX00980,3
IDX00981,57
IDX00982,131
IDX00983,100
IDX00984,129
IDX00985,28
IDX00986,24
IDX00987,19
IDX00988,217
IDX00989,117
IDX00990,7
IDX00991,61
IDX00992,32
IDX00993,132
IDX00994,13
IDX00995,20
IDX00996,20
IDX00997,22
IDX00998,13
IDX00999,22
IDX01000,192
IDX01001,20
IDX01002,720
IDX01003,158
IDX01004,158
IDX01005,8
IDX01006,279
IDX01007,358
IDX01008,426
IDX01009,37
IDX01010,33
IDX01011,158
IDX01012,41
IDX01013,245
IDX01014,85
IDX01015,158
IDX01016,158
IDX01017,95
IDX01018,20
IDX01019,92
IDX01020,220
IDX01021,158
IDX01022,12
IDX01023,11
IDX01024,49
IDX01025,13
IDX01026,212
IDX01027,12
IDX01028,12
IDX01029,72
IDX01030,15
IDX01031,607
IDX01032,64
IDX01033,3
IDX01034,2
IDX01035,28
IDX01036,16
IDX01037,7
IDX01038,8
IDX01039,5
IDX01040,5
IDX01041,2
IDX01042,27
IDX01043,2
IDX01044,19
IDX01045,2
IDX01046,127
IDX01047,73
IDX01048,17
IDX01049,64
IDX01050,35
IDX01051,80
IDX01052,582
IDX01053,12
IDX01054,110
IDX01055,4
IDX01056,663
IDX01057,77
IDX01058,160
IDX01059,19
IDX01060,694
IDX01061,85
IDX01062,74
IDX01063,139
IDX01064,73
IDX01065,31
IDX01066,2
IDX01067,2
IDX01068,25
IDX01069,2
IDX01070,5
IDX01071,2
IDX01072,2
IDX01073,2
IDX01074,4
IDX01075,877
IDX01076,125
IDX01077,704
IDX01078,196
IDX01079,64
IDX01080,233
IDX01081,4
IDX01082,15
IDX01083,14
IDX01084,2
IDX01085,16
IDX01086,2
IDX01087,2
IDX01088,63
IDX01089,2
IDX01090,60
IDX01091,2
IDX01092,218
IDX01093,662
IDX01094,3
IDX01095,106
IDX01096,165
IDX01097,936
IDX01098,813
IDX01099,212
IDX01100,902
IDX01101,864
IDX01102,902
IDX01103,938
IDX01104,947
IDX01105,813
IDX01106,808
IDX01107,7
IDX01108,153
IDX01109,116
IDX01110,107
IDX01111,272
IDX01112,76
IDX01113,76
IDX01114,275
IDX01115,153
IDX01116,79
IDX01117,200
IDX01118,115
IDX01119,76
IDX01120,26
IDX01121,126
IDX01122,99
IDX01123,9
IDX01124,10
IDX01125,10
IDX01126,11
IDX01127,12
IDX01128,4
IDX01129,182
IDX01130,75
IDX01131,10
IDX01132,15
IDX01133,9
IDX01134,23
IDX01135,20
IDX01136,68
IDX01137,7
IDX01138,16
IDX01139,6
IDX01140,16
IDX01141,182
IDX01142,9
IDX01143,70
IDX01144,15
IDX01145,23
IDX01146,26
IDX01147,111
IDX01148,26
IDX01149,26
IDX01150,26
IDX01151,58
IDX01152,67
IDX01153,2
IDX01154,88
IDX01155,16
IDX01156,18
IDX01157,7
IDX01158,14
IDX01159,98
IDX01160,105
IDX01161,78
IDX01162,139
IDX01163,36
IDX01164,91
IDX01165,6
IDX01166,19
IDX01167,6
IDX01168,39
IDX01169,25
IDX01170,21
IDX01171,6
IDX01172,20
IDX01173,26
IDX01174,17
IDX01175,35
IDX01176,2
IDX01177,946
IDX01178,72
IDX01179,68
IDX01180,94
IDX01181,94
IDX01182,766
IDX01183,95
IDX01184,22
IDX01185,33
IDX01186,471
IDX01187,665
IDX01188,678
IDX01189,678
IDX01190,94
IDX01191,678
IDX01192,471
IDX01193,109
IDX01194,177
IDX01195,678
IDX01196,573
IDX01197,99
IDX01198,567
IDX01199,102
IDX01200,196
IDX01201,14
IDX01202,2
IDX01203,2
IDX01204,2
IDX01205,5
IDX01206,116
IDX01207,120
IDX01208,97
IDX01209,132
IDX01210,70
IDX01211,11
IDX01212,2
IDX01213,4
IDX01214,19
IDX01215,7
IDX01216,110
IDX01217,161
IDX01218,69
IDX01219,120
IDX01220,80
IDX01221,4
IDX01222,171
IDX01223,74
IDX01224,146
IDX01225,153
IDX01226,26
IDX01227,7
IDX01228,13
IDX01229,7
IDX01230,14
IDX01231,12
IDX01232,26
IDX01233,26
IDX01234,30
IDX01235,77
IDX01236,120
IDX01237,98
IDX01238,29
IDX01239,98
IDX01240,22
IDX01241,85
IDX01242,16
IDX01243,13
IDX01244,31
IDX01245,70
IDX01246,72
IDX01247,57
IDX01248,155
IDX01249,151
IDX01250,26
IDX01251,150
IDX01252,27
IDX01253,163
IDX01254,13
IDX01255,73
IDX01256,176
IDX01257,196
IDX01258,20
IDX01259,4
IDX01260,14
IDX01261,76
IDX01262,144
IDX01263,52
IDX01264,74
IDX01265,47
IDX01266,4
IDX01267,71
IDX01268,36
IDX01269,23
IDX01270,73
IDX01271,6
IDX01272,6
IDX01273,23
IDX01274,73
IDX01275,77
IDX01276,24
IDX01277,23
IDX01278,71
IDX01279,15
IDX01280,4
IDX01281,13
IDX01282,4
IDX01283,52
IDX01284,73
IDX01285,71
IDX01286,69
IDX01287,16
IDX01288,73
IDX01289,74
IDX01290,57
IDX01291,69
IDX01292,57
IDX01293,36
IDX01294,58
IDX01295,73
IDX01296,78
IDX01297,73
IDX01298,40
IDX01299,74
IDX01300,13
IDX01301,52
IDX01302,211
IDX01303,15
IDX01304,890
IDX01305,807
IDX01306,883
IDX01307,883
IDX01308,883
IDX01309,877
IDX01310,858
IDX01311,18
IDX01312,255
IDX01313,77
IDX01314,98
IDX01315,78
IDX01316,22
IDX01317,22
IDX01318,38
IDX01319,18
IDX01320,367
IDX01321,27
IDX01322,16
IDX01323,9
IDX01324,21
IDX01325,18
IDX01326,21
IDX01327,9
IDX01328,21
IDX01329,8
IDX01330,460
IDX01331,108
IDX01332,118
IDX01333,71
IDX01334,103
IDX01335,7
IDX01336,117
IDX01337,7
IDX01338,118
IDX01339,17
IDX01340,77
IDX01341,74
IDX01342,13
IDX01343,552
IDX01344,9
IDX01345,404
IDX01346,4
IDX01347,79
IDX01348,151
IDX01349,144
IDX01350,194
IDX01351,17
IDX01352,84
IDX01353,380
IDX01354,79
IDX01355,4
IDX01356,68
IDX01357,378
IDX01358,10
IDX01359,661
IDX01360,10
IDX01361,5
IDX01362,556
IDX01363,7
IDX01364,4
IDX01365,10
IDX01366,515
IDX01367,62
IDX01368,2
IDX01369,3
IDX01370,2
IDX01371,36
IDX01372,772
IDX01373,106
IDX01374,590
IDX01375,252
IDX01376,379
IDX01377,285
IDX01378,219
IDX01379,219
IDX01380,254
IDX01381,229
IDX01382,229
IDX01383,219
IDX01384,68
IDX01385,5
IDX01386,67
IDX01387,209
IDX01388,924
IDX01389,929
IDX01390,20
IDX01391,2
IDX01392,2
IDX01393,28
IDX01394,11
IDX01395,560
IDX01396,19
IDX01397,28
IDX01398,73
IDX01399,11
IDX01400,75
IDX01401,28
IDX01402,28
IDX01403,4
IDX01404,72
IDX01405,592
IDX01406,28
IDX01407,75
IDX01408,355
IDX01409,513
IDX01410,11
IDX01411,430
IDX01412,28
IDX01413,11
IDX01414,654
IDX01415,3
IDX01416,16
IDX01417,13
IDX01418,6
IDX01419,6
IDX01420,24
IDX01421,5
IDX01422,6
IDX01423,8
IDX01424,20
IDX01425,8
IDX01426,12
IDX01427,6
IDX01428,4
IDX01429,22
IDX01430,4
IDX01431,6
IDX01432,4
IDX01433,24
IDX01434,6
IDX01435,12
IDX01436,5
IDX01437,26
IDX01438,8
IDX01439,23
IDX01440,4
IDX01441,5
IDX01442,8
IDX01443,6
IDX01444,16
IDX01445,19
IDX01446,4
IDX01447,6
IDX01448,7
IDX01449,15
IDX01450,282
IDX01451,385
IDX01452,10
IDX01453,2
IDX01454,7
IDX01455,14
IDX01456,377
IDX01457,72
IDX01458,15
IDX01459,45
IDX01460,7
IDX01461,72
IDX01462,665
IDX01463,72
IDX01464,305
IDX01465,552
IDX01466,11
IDX01467,910
IDX01468,22
IDX01469,233
IDX01470,4
IDX01471,4
IDX01472,201
IDX01473,71
IDX01474,645
IDX01475,640
IDX01476,729
IDX01477,21
IDX01478,87
IDX01479,15
IDX01480,4
IDX01481,638
IDX01482,21
IDX01483,298
IDX01484,101
IDX01485,125
IDX01486,69
IDX01487,300
IDX01488,16
IDX01489,100
IDX01490,119
IDX01491,101
IDX01492,77
IDX01493,20
IDX01494,101
IDX01495,2
IDX01496,8
IDX01497,8
IDX01498,9
IDX01499,2
IDX01500,250
IDX01501,248
IDX01502,721
IDX01503,125
IDX01504,270
IDX01505,29
IDX01506,864
IDX01507,55
IDX01508,753
IDX01509,4
IDX01510,107
IDX01511,836
IDX01512,4
IDX01513,282
IDX01514,773
IDX01515,802
IDX01516,101
IDX01517,3
IDX01518,2
IDX01519,106
IDX01520,90
IDX01521,94
IDX01522,12
IDX01523,895
IDX01524,184
IDX01525,184
IDX01526,13
IDX01527,13
IDX01528,224
IDX01529,2
IDX01530,222
IDX01531,93
IDX01532,10
IDX01533,15
IDX01534,132
IDX01535,15
IDX01536,85
IDX01537,11
IDX01538,3
IDX01539,27
IDX01540,10
IDX01541,125
IDX01542,14
IDX01543,86
IDX01544,655
IDX01545,86
IDX01546,66
IDX01547,4
IDX01548,142
IDX01549,140
IDX01550,12
IDX01551,193
IDX01552,629
IDX01553,14
IDX01554,25
IDX01555,434
IDX01556,208
IDX01557,211
IDX01558,5
IDX01559,6
IDX01560,427
IDX01561,165
IDX01562,412
IDX01563,374
IDX01564,894
IDX01565,136
IDX01566,892
IDX01567,67
IDX01568,658
IDX01569,405
IDX01570,499
IDX01571,892
IDX01572,892
IDX01573,753
IDX01574,386
IDX01575,649
IDX01576,411
IDX01577,669
IDX01578,732
IDX01579,732
IDX01580,774
IDX01581,683
IDX01582,422
IDX01583,651
IDX01584,604
IDX01585,423
IDX01586,374
IDX01587,83
IDX01588,38
IDX01589,8
IDX01590,151
IDX01591,3
IDX01592,27
IDX01593,83
IDX01594,13
IDX01595,2
IDX01596,52
IDX01597,19
IDX01598,147
IDX01599,3
IDX01600,363
IDX01601,3
IDX01602,100
IDX01603,269
IDX01604,2
IDX01605,18
IDX01606,14
IDX01607,12
IDX01608,4
IDX01609,42
IDX01610,22
IDX01611,8
IDX01612,76
IDX01613,19
IDX01614,71
IDX01615,259
IDX01616,691
IDX01617,5
IDX01618,465
IDX01619,13
IDX01620,8
IDX01621,2
IDX01622,6
IDX01623,833
IDX01624,3
IDX01625,131
IDX01626,79
IDX01627,174
IDX01628,3
IDX01629,172
IDX01630,183
IDX01631,84
IDX01632,57
IDX01633,82
IDX01634,74
IDX01635,78
IDX01636,82
IDX01637,25
IDX01638,590
IDX01639,233
IDX01640,104
IDX01641,108
IDX01642,284
IDX01643,41
IDX01644,876
IDX01645,50
IDX01646,877
IDX01647,4
IDX01648,4
IDX01649,2
IDX01650,43
IDX01651,4
IDX01652,873
IDX01653,14
IDX01654,2
IDX01655,13
IDX01656,474
IDX01657,2
IDX01658,58
IDX01659,27
IDX01660,31
IDX01661,31
IDX01662,63
IDX01663,18
IDX01664,16
IDX01665,19
IDX01666,555
IDX01667,10
IDX01668,62
IDX01669,31
IDX01670,62
IDX01671,338
IDX01672,65
IDX01673,4
IDX01674,861
IDX01675,71
IDX01676,99
IDX01677,2
IDX01678,802
IDX01679,619
IDX01680,413
IDX01681,18
IDX01682,689
IDX01683,5
IDX01684,119
IDX01685,115
IDX01686,305
IDX01687,860
IDX01688,10
IDX01689,715
IDX01690,241
IDX01691,463
IDX01692,397
IDX01693,99
IDX01694,3
IDX01695,220
IDX01696,697
IDX01697,23
IDX01698,10
IDX01699,4
IDX01700,4
IDX01701,253
IDX01702,4
IDX01703,728
IDX01704,138
IDX01705,666
IDX01706,755
IDX01707,10
IDX01708,655
IDX01709,51
IDX01710,445
IDX01711,293
IDX01712,311
IDX01713,44
IDX01714,134
IDX01715,143
IDX01716,851
IDX01717,4
IDX01718,849
IDX01719,850
IDX01720,319
IDX01721,2
IDX01722,15
IDX01723,86
IDX01724,83
IDX01725,81
IDX01726,49
IDX01727,69
IDX01728,84
IDX01729,27
IDX01730,137
IDX01731,137
IDX01732,13
IDX01733,5
IDX01734,7
IDX01735,13
IDX01736,2
IDX01737,58
IDX01738,7
IDX01739,11
IDX01740,77
