submit_id,hold_d
IDX00582,2.0
IDX00583,85.0
IDX00584,61.0
IDX00585,874.0
IDX00586,52.0
IDX00587,911.0
IDX00588,818.0
IDX00589,40.0
IDX00590,40.0
IDX00591,794.0
IDX00592,30.0
IDX00593,69.0
IDX00594,34.0
IDX00595,62.0
IDX00596,608.0
IDX00597,37.0
IDX00598,159.0
IDX00599,10.0
IDX00600,31.0
IDX00601,17.0
IDX00602,1179.0
IDX00603,15.0
IDX00604,8.0
IDX00605,2.0
IDX00606,1050.0
IDX00607,2.0
IDX00608,2.0
IDX00609,22.0
IDX00610,15.0
IDX00611,1141.0
IDX00612,1105.0
IDX00613,1200.0
IDX00614,895.0
IDX00615,1158.0
IDX00616,138.0
IDX00617,21.0
IDX00618,20.0
IDX00619,248.0
IDX00620,661.0
IDX00621,416.0
IDX00622,661.0
IDX00623,1228.0
IDX00624,416.0
IDX00625,10.0
IDX00626,128.0
IDX00627,125.0
IDX00628,7.0
IDX00629,515.0
IDX00630,569.0
IDX00631,2.0
IDX00632,10.0
IDX00633,62.0
IDX00634,7.0
IDX00635,42.0
IDX00636,31.0
IDX00637,8.0
IDX00638,325.0
IDX00639,27.0
IDX00640,13.0
IDX00641,12.0
IDX00642,2.0
IDX00643,58.0
IDX00644,301.0
IDX00645,18.0
IDX00646,568.0
IDX00647,170.0
IDX00648,47.0
IDX00649,767.0
IDX00650,10.0
IDX00651,348.0
IDX00652,47.0
IDX00653,293.0
IDX00654,99.0
IDX00655,4.0
IDX00656,46.0
IDX00657,13.0
IDX00658,12.0
IDX00659,252.0
IDX00660,33.0
IDX00661,8.0
IDX00662,15.0
IDX00663,4.0
IDX00664,576.0
IDX00665,605.0
IDX00666,29.0
IDX00667,4.0
IDX00668,5.0
IDX00669,8.0
IDX00670,27.0
IDX00671,16.0
IDX00672,99.0
IDX00673,4.0
IDX00674,132.0
IDX00675,135.0
IDX00676,577.0
IDX00677,577.0
IDX00678,805.0
IDX00679,135.0
IDX00680,8.0
IDX00681,4.0
IDX00682,12.0
IDX00683,235.0
IDX00684,806.0
IDX00685,528.0
IDX00686,52.0
IDX00687,142.0
IDX00688,107.0
IDX00689,37.0
IDX00690,17.0
IDX00691,37.0
IDX00692,1024.0
IDX00693,12.0
IDX00694,204.0
IDX00695,12.0
IDX00696,284.0
IDX00697,284.0
IDX00698,122.0
IDX00699,168.0
IDX00700,170.0
IDX00701,284.0
IDX00702,154.0
IDX00703,23.0
IDX00704,42.0
IDX00705,194.0
IDX00706,821.0
IDX00707,824.0
IDX00708,553.0
IDX00709,524.0
IDX00710,582.0
IDX00711,717.0
IDX00712,820.0
IDX00713,465.0
IDX00714,543.0
IDX00715,524.0
IDX00716,760.0
IDX00717,460.0
IDX00718,703.0
IDX00719,1088.0
IDX00720,813.0
IDX00721,820.0
IDX00722,720.0
IDX00723,953.0
IDX00724,524.0
IDX00725,621.0
IDX00726,371.0
IDX00727,621.0
IDX00728,805.0
IDX00729,808.0
IDX00730,42.0
IDX00731,138.0
IDX00732,806.0
IDX00733,161.0
IDX00734,17.0
IDX00735,5.0
IDX00736,391.0
IDX00737,86.0
IDX00738,230.0
IDX00739,723.0
IDX00740,12.0
IDX00741,23.0
IDX00742,5.0
IDX00743,230.0
IDX00744,217.0
IDX00745,217.0
IDX00746,442.0
IDX00747,823.0
IDX00748,61.0
IDX00749,812.0
IDX00750,46.0
IDX00751,368.0
IDX00752,116.0
IDX00753,7.0
IDX00754,141.0
IDX00755,288.0
IDX00756,57.0
IDX00757,111.0
IDX00758,88.0
IDX00759,5.0
IDX00760,2.0
IDX00761,2.0
IDX00762,116.0
IDX00763,230.0
IDX00764,261.0
IDX00765,773.0
IDX00766,937.0
IDX00767,767.0
IDX00768,321.0
IDX00769,309.0
IDX00770,945.0
IDX00771,900.0
IDX00772,951.0
IDX00773,933.0
IDX00774,452.0
IDX00775,451.0
IDX00776,767.0
IDX00777,832.0
IDX00778,768.0
IDX00779,363.0
IDX00780,895.0
IDX00781,660.0
IDX00782,27.0
IDX00783,15.0
IDX00784,20.0
IDX00785,7.0
IDX00786,8.0
IDX00787,77.0
IDX00788,357.0
IDX00789,304.0
IDX00790,13.0
IDX00791,27.0
IDX00792,40.0
IDX00793,114.0
IDX00794,52.0
IDX00795,48.0
IDX00796,26.0
IDX00797,5.0
IDX00798,250.0
IDX00799,100.0
IDX00800,39.0
IDX00801,30.0
IDX00802,116.0
IDX00803,132.0
IDX00804,17.0
IDX00805,77.0
IDX00806,170.0
IDX00807,366.0
IDX00808,10.0
IDX00809,13.0
IDX00810,17.0
IDX00811,129.0
IDX00812,782.0
IDX00813,598.0
IDX00814,374.0
IDX00815,205.0
IDX00816,438.0
IDX00817,204.0
IDX00818,187.0
IDX00819,10.0
IDX00820,2.0
IDX00821,10.0
IDX00822,54.0
IDX00823,35.0
IDX00824,37.0
IDX00825,15.0
IDX00826,255.0
IDX00827,7.0
IDX00828,10.0
IDX00829,43.0
IDX00830,40.0
IDX00831,137.0
IDX00832,4.0
IDX00833,4.0
IDX00834,140.0
IDX00835,42.0
IDX00836,4.0
IDX00837,10.0
IDX00838,753.0
IDX00839,10.0
IDX00840,16.0
IDX00841,21.0
IDX00842,2.0
IDX00843,99.0
IDX00844,8.0
IDX00845,4.0
IDX00846,4.0
IDX00847,2.0
IDX00848,15.0
IDX00849,66.0
IDX00850,51.0
IDX00851,7.0
IDX00852,132.0
IDX00853,15.0
IDX00854,97.0
IDX00855,265.0
IDX00856,455.0
IDX00857,43.0
IDX00858,15.0
IDX00859,10.0
IDX00860,17.0
IDX00861,27.0
IDX00862,18.0
IDX00863,25.0
IDX00864,94.0
IDX00865,444.0
IDX00866,785.0
IDX00867,337.0
IDX00868,446.0
IDX00869,1002.0
IDX00870,113.0
IDX00871,2.0
IDX00872,665.0
IDX00873,7.0
IDX00874,100.0
IDX00875,46.0
IDX00876,544.0
IDX00877,22.0
IDX00878,811.0
IDX00879,796.0
IDX00880,871.0
IDX00881,871.0
IDX00882,868.0
IDX00883,234.0
IDX00884,27.0
IDX00885,399.0
IDX00886,482.0
IDX00887,545.0
IDX00888,434.0
IDX00889,26.0
IDX00890,4.0
IDX00891,23.0
IDX00892,2.0
IDX00893,34.0
IDX00894,51.0
IDX00895,29.0
IDX00896,43.0
IDX00897,20.0
IDX00898,16.0
IDX00899,54.0
IDX00900,82.0
IDX00901,37.0
IDX00902,47.0
IDX00903,39.0
IDX00904,16.0
IDX00905,79.0
IDX00906,2.0
IDX00907,40.0
IDX00908,17.0
IDX00909,48.0
IDX00910,17.0
IDX00911,20.0
IDX00912,10.0
IDX00913,4.0
IDX00914,33.0
IDX00915,46.0
IDX00916,12.0
IDX00917,35.0
IDX00918,13.0
IDX00919,15.0
IDX00920,15.0
IDX00921,12.0
IDX00922,2.0
IDX00923,35.0
IDX00924,33.0
IDX00925,770.0
IDX00926,926.0
IDX00927,767.0
IDX00928,771.0
IDX00929,932.0
IDX00930,387.0
IDX00931,782.0
IDX00932,768.0
IDX00933,135.0
IDX00934,979.0
IDX00935,367.0
IDX00936,158.0
IDX00937,151.0
IDX00938,91.0
IDX00939,150.0
IDX00940,88.0
IDX00941,204.0
IDX00942,242.0
IDX00943,149.0
IDX00944,219.0
IDX00945,242.0
IDX00946,46.0
IDX00947,222.0
IDX00948,86.0
IDX00949,100.0
IDX00950,4.0
IDX00951,30.0
IDX00952,31.0
IDX00953,778.0
IDX00954,31.0
IDX00955,31.0
IDX00956,764.0
IDX00957,42.0
IDX00958,7.0
IDX00959,53.0
IDX00960,42.0
IDX00961,7.0
IDX00962,12.0
IDX00963,80.0
IDX00964,17.0
IDX00965,151.0
IDX00966,217.0
IDX00967,31.0
IDX00968,46.0
IDX00969,20.0
IDX00970,13.0
IDX00971,254.0
IDX00972,21.0
IDX00973,86.0
IDX00974,40.0
IDX00975,40.0
IDX00976,29.0
IDX00977,114.0
IDX00978,122.0
IDX00979,30.0
IDX00980,4.0
IDX00981,89.0
IDX00982,205.0
IDX00983,158.0
IDX00984,203.0
IDX00985,43.0
IDX00986,37.0
IDX00987,30.0
IDX00988,341.0
IDX00989,187.0
IDX00990,10.0
IDX00991,97.0
IDX00992,51.0
IDX00993,206.0
IDX00994,20.0
IDX00995,31.0
IDX00996,31.0
IDX00997,34.0
IDX00998,20.0
IDX00999,34.0
IDX01000,304.0
IDX01001,31.0
IDX01002,776.0
IDX01003,250.0
IDX01004,250.0
IDX01005,12.0
IDX01006,424.0
IDX01007,503.0
IDX01008,571.0
IDX01009,58.0
IDX01010,52.0
IDX01011,251.0
IDX01012,65.0
IDX01013,387.0
IDX01014,135.0
IDX01015,251.0
IDX01016,250.0
IDX01017,150.0
IDX01018,31.0
IDX01019,145.0
IDX01020,348.0
IDX01021,250.0
IDX01022,18.0
IDX01023,17.0
IDX01024,77.0
IDX01025,20.0
IDX01026,335.0
IDX01027,18.0
IDX01028,18.0
IDX01029,113.0
IDX01030,23.0
IDX01031,752.0
IDX01032,100.0
IDX01033,4.0
IDX01034,2.0
IDX01035,43.0
IDX01036,24.0
IDX01037,10.0
IDX01038,12.0
IDX01039,7.0
IDX01040,7.0
IDX01041,2.0
IDX01042,42.0
IDX01043,2.0
IDX01044,29.0
IDX01045,2.0
IDX01046,201.0
IDX01047,114.0
IDX01048,26.0
IDX01049,100.0
IDX01050,54.0
IDX01051,127.0
IDX01052,727.0
IDX01053,18.0
IDX01054,171.0
IDX01055,5.0
IDX01056,779.0
IDX01057,122.0
IDX01058,254.0
IDX01059,30.0
IDX01060,769.0
IDX01061,135.0
IDX01062,116.0
IDX01063,219.0
IDX01064,114.0
IDX01065,48.0
IDX01066,2.0
IDX01067,2.0
IDX01068,39.0
IDX01069,2.0
IDX01070,7.0
IDX01071,2.0
IDX01072,2.0
IDX01073,2.0
IDX01074,5.0
IDX01075,877.0
IDX01076,197.0
IDX01077,810.0
IDX01078,309.0
IDX01079,100.0
IDX01080,370.0
IDX01081,5.0
IDX01082,23.0
IDX01083,21.0
IDX01084,2.0
IDX01085,25.0
IDX01086,2.0
IDX01087,2.0
IDX01088,100.0
IDX01089,2.0
IDX01090,94.0
IDX01091,2.0
IDX01092,344.0
IDX01093,767.0
IDX01094,4.0
IDX01095,169.0
IDX01096,261.0
IDX01097,936.0
IDX01098,813.0
IDX01099,335.0
IDX01100,902.0
IDX01101,864.0
IDX01102,902.0
IDX01103,938.0
IDX01104,947.0
IDX01105,813.0
IDX01106,808.0
IDX01107,10.0
IDX01108,242.0
IDX01109,187.0
IDX01110,170.0
IDX01111,417.0
IDX01112,122.0
IDX01113,122.0
IDX01114,420.0
IDX01115,242.0
IDX01116,125.0
IDX01117,316.0
IDX01118,182.0
IDX01119,122.0
IDX01120,40.0
IDX01121,199.0
IDX01122,156.0
IDX01123,13.0
IDX01124,15.0
IDX01125,15.0
IDX01126,17.0
IDX01127,18.0
IDX01128,5.0
IDX01129,288.0
IDX01130,118.0
IDX01131,15.0
IDX01132,23.0
IDX01133,13.0
IDX01134,35.0
IDX01135,31.0
IDX01136,107.0
IDX01137,10.0
IDX01138,25.0
IDX01139,8.0
IDX01140,25.0
IDX01141,288.0
IDX01142,13.0
IDX01143,111.0
IDX01144,23.0
IDX01145,35.0
IDX01146,40.0
IDX01147,175.0
IDX01148,40.0
IDX01149,40.0
IDX01150,40.0
IDX01151,91.0
IDX01152,105.0
IDX01153,2.0
IDX01154,140.0
IDX01155,25.0
IDX01156,27.0
IDX01157,10.0
IDX01158,21.0
IDX01159,154.0
IDX01160,168.0
IDX01161,123.0
IDX01162,219.0
IDX01163,57.0
IDX01164,142.0
IDX01165,8.0
IDX01166,30.0
IDX01167,8.0
IDX01168,61.0
IDX01169,39.0
IDX01170,33.0
IDX01171,8.0
IDX01172,31.0
IDX01173,40.0
IDX01174,26.0
IDX01175,54.0
IDX01176,2.0
IDX01177,946.0
IDX01178,113.0
IDX01179,107.0
IDX01180,150.0
IDX01181,150.0
IDX01182,765.0
IDX01183,150.0
IDX01184,34.0
IDX01185,51.0
IDX01186,616.0
IDX01187,765.0
IDX01188,767.0
IDX01189,767.0
IDX01190,150.0
IDX01191,766.0
IDX01192,616.0
IDX01193,171.0
IDX01194,282.0
IDX01195,769.0
IDX01196,718.0
IDX01197,156.0
IDX01198,712.0
IDX01199,161.0
IDX01200,309.0
IDX01201,21.0
IDX01202,2.0
IDX01203,2.0
IDX01204,2.0
IDX01205,7.0
IDX01206,186.0
IDX01207,190.0
IDX01208,151.0
IDX01209,207.0
IDX01210,111.0
IDX01211,17.0
IDX01212,2.0
IDX01213,5.0
IDX01214,30.0
IDX01215,10.0
IDX01216,172.0
IDX01217,256.0
IDX01218,109.0
IDX01219,189.0
IDX01220,127.0
IDX01221,5.0
IDX01222,270.0
IDX01223,116.0
IDX01224,233.0
IDX01225,242.0
IDX01226,40.0
IDX01227,10.0
IDX01228,20.0
IDX01229,10.0
IDX01230,21.0
IDX01231,18.0
IDX01232,40.0
IDX01233,40.0
IDX01234,47.0
IDX01235,122.0
IDX01236,189.0
IDX01237,154.0
IDX01238,46.0
IDX01239,154.0
IDX01240,34.0
IDX01241,135.0
IDX01242,25.0
IDX01243,20.0
IDX01244,48.0
IDX01245,111.0
IDX01246,113.0
IDX01247,89.0
IDX01248,244.0
IDX01249,239.0
IDX01250,40.0
IDX01251,237.0
IDX01252,42.0
IDX01253,257.0
IDX01254,20.0
IDX01255,114.0
IDX01256,279.0
IDX01257,309.0
IDX01258,31.0
IDX01259,5.0
IDX01260,21.0
IDX01261,122.0
IDX01262,230.0
IDX01263,82.0
IDX01264,116.0
IDX01265,73.0
IDX01266,5.0
IDX01267,113.0
IDX01268,57.0
IDX01269,35.0
IDX01270,114.0
IDX01271,8.0
IDX01272,8.0
IDX01273,35.0
IDX01274,114.0
IDX01275,122.0
IDX01276,37.0
IDX01277,35.0
IDX01278,113.0
IDX01279,23.0
IDX01280,5.0
IDX01281,20.0
IDX01282,5.0
IDX01283,82.0
IDX01284,114.0
IDX01285,113.0
IDX01286,109.0
IDX01287,25.0
IDX01288,114.0
IDX01289,116.0
IDX01290,89.0
IDX01291,109.0
IDX01292,89.0
IDX01293,57.0
IDX01294,91.0
IDX01295,114.0
IDX01296,123.0
IDX01297,114.0
IDX01298,62.0
IDX01299,116.0
IDX01300,20.0
IDX01301,82.0
IDX01302,334.0
IDX01303,23.0
IDX01304,890.0
IDX01305,807.0
IDX01306,883.0
IDX01307,883.0
IDX01308,883.0
IDX01309,877.0
IDX01310,858.0
IDX01311,27.0
IDX01312,400.0
IDX01313,122.0
IDX01314,154.0
IDX01315,123.0
IDX01316,34.0
IDX01317,34.0
IDX01318,60.0
IDX01319,27.0
IDX01320,512.0
IDX01321,42.0
IDX01322,25.0
IDX01323,13.0
IDX01324,33.0
IDX01325,27.0
IDX01326,33.0
IDX01327,13.0
IDX01328,33.0
IDX01329,12.0
IDX01330,605.0
IDX01331,170.0
IDX01332,188.0
IDX01333,113.0
IDX01334,164.0
IDX01335,10.0
IDX01336,187.0
IDX01337,10.0
IDX01338,188.0
IDX01339,26.0
IDX01340,122.0
IDX01341,116.0
IDX01342,20.0
IDX01343,697.0
IDX01344,13.0
IDX01345,549.0
IDX01346,5.0
IDX01347,125.0
IDX01348,238.0
IDX01349,230.0
IDX01350,306.0
IDX01351,26.0
IDX01352,132.0
IDX01353,525.0
IDX01354,125.0
IDX01355,5.0
IDX01356,107.0
IDX01357,523.0
IDX01358,15.0
IDX01359,781.0
IDX01360,15.0
IDX01361,7.0
IDX01362,701.0
IDX01363,10.0
IDX01364,5.0
IDX01365,15.0
IDX01366,660.0
IDX01367,99.0
IDX01368,2.0
IDX01369,4.0
IDX01370,2.0
IDX01371,57.0
IDX01372,779.0
IDX01373,169.0
IDX01374,735.0
IDX01375,397.0
IDX01376,524.0
IDX01377,430.0
IDX01378,346.0
IDX01379,346.0
IDX01380,399.0
IDX01381,363.0
IDX01382,363.0
IDX01383,346.0
IDX01384,107.0
IDX01385,7.0
IDX01386,105.0
IDX01387,329.0
IDX01388,924.0
IDX01389,929.0
IDX01390,31.0
IDX01391,2.0
IDX01392,2.0
